identity,review_id,series_name,publish_time,corpus_source,platform,content_source,rating_overall,platform_rating_overall,platform_rating_overall_sentiment,platform_rating_overall_polarity,platform_rating_appearance,platform_rating_appearance_sentiment,platform_rating_appearance_available,platform_rating_interior,platform_rating_interior_sentiment,platform_rating_interior_available,platform_rating_space,platform_rating_space_sentiment,platform_rating_space_available,platform_rating_power,platform_rating_power_sentiment,platform_rating_power_available,platform_rating_control,platform_rating_control_sentiment,platform_rating_control_available,platform_rating_comfort,platform_rating_comfort_sentiment,platform_rating_comfort_available,platform_rating_fuel_consumption,platform_rating_fuel_consumption_sentiment,platform_rating_fuel_consumption_available,platform_rating_configuration,platform_rating_configuration_sentiment,platform_rating_configuration_available,platform_rating_intelligence,platform_rating_intelligence_sentiment,platform_rating_intelligence_available,platform_rating_value,platform_rating_value_sentiment,platform_rating_value_available,text_global_positive_cues,text_global_negative_cues,text_global_polarity,text_appearance_mentioned,text_appearance_positive_cues,text_appearance_negative_cues,text_appearance_polarity,text_interior_mentioned,text_interior_positive_cues,text_interior_negative_cues,text_interior_polarity,text_space_mentioned,text_space_positive_cues,text_space_negative_cues,text_space_polarity,text_power_mentioned,text_power_positive_cues,text_power_negative_cues,text_power_polarity,text_control_mentioned,text_control_positive_cues,text_control_negative_cues,text_control_polarity,text_comfort_mentioned,text_comfort_positive_cues,text_comfort_negative_cues,text_comfort_polarity,text_fuel_consumption_mentioned,text_fuel_consumption_positive_cues,text_fuel_consumption_negative_cues,text_fuel_consumption_polarity,text_configuration_mentioned,text_configuration_positive_cues,text_configuration_negative_cues,text_configuration_polarity,text_intelligence_mentioned,text_intelligence_positive_cues,text_intelligence_negative_cues,text_intelligence_polarity,text_value_mentioned,text_value_positive_cues,text_value_negative_cues,text_value_polarity
dongchedi::7635699205134094398,7635699205134094398,海狮06EV,2026-05-04 00:12:00,historical_archive,dongchedi,,4.1,4.1,0.5499999999999998,0.0,4.0,0.5,1,5.0,1.0,1,5.0,1.0,1,,,0,,,0,,,0,,,0,5.0,1.0,1,,,0,,,0,1,4,-1,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,1,1,1,0.0,0,0,0,
dongchedi::7637318836290588734,7637318836290588734,海狮06EV,2026-05-08 09:14:00,historical_archive,dongchedi,,4.8,4.8,0.8999999999999999,1.0,4.5,0.75,1,5.0,1.0,1,5.0,1.0,1,,,0,,,0,,,0,,,0,5.0,1.0,1,,,0,,,0,8,3,1,1,1,0,1.0,1,2,0,1.0,1,2,0,1.0,0,0,0,,0,0,0,,1,2,0,1.0,1,1,0,1.0,1,0,2,-1.0,1,1,0,1.0,0,0,0,
dongchedi::7637501555461066777,7637501555461066777,海狮06EV,2026-05-08 21:08:00,historical_archive,dongchedi,,4.6,4.6,0.7999999999999998,1.0,5.0,1.0,1,5.0,1.0,1,5.0,1.0,1,,,0,,,0,,,0,,,0,4.0,0.5,1,,,0,,,0,10,14,-1,1,1,0,1.0,0,0,0,,1,4,0,1.0,0,0,0,,0,0,0,,1,6,0,1.0,1,0,5,-1.0,1,0,1,-1.0,1,2,0,1.0,0,0,0,
dongchedi::7637534016169594905,7637534016169594905,海狮06EV,2026-05-08 23:12:00,historical_archive,dongchedi,,3.2,3.2,0.10000000000000009,-1.0,3.5,0.25,1,2.5,-0.25,1,4.0,0.5,1,,,0,,,0,,,0,,,0,2.5,-0.25,1,,,0,,,0,6,0,1,0,0,0,,0,0,0,,1,6,0,1.0,1,6,0,1.0,0,0,0,,1,6,0,1.0,1,6,0,1.0,1,6,0,1.0,1,6,0,1.0,1,6,0,1.0
dongchedi::7637826239096426558,7637826239096426558,海狮06EV,2026-05-09 17:49:00,historical_archive,dongchedi,,4.5,4.5,0.75,1.0,4.5,0.75,1,4.0,0.5,1,5.0,1.0,1,,,0,,,0,,,0,,,0,4.0,0.5,1,,,0,,,0,0,0,0,0,0,0,,0,0,0,,1,0,0,0.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,
dongchedi::7639271659601416217,7639271659601416217,海狮06EV,2026-05-13 15:15:00,historical_archive,dongchedi,,4.6,4.6,0.7999999999999998,1.0,4.5,0.75,1,4.5,0.75,1,5.0,1.0,1,,,0,,,0,,,0,,,0,4.5,0.75,1,,,0,,,0,9,1,1,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,1,1,0,1.0,1,0,0,0.0,1,0,1,-1.0,1,0,0,0.0,1,1,0,1.0
dongchedi::7642220960061345854,7642220960061345854,海狮06EV,2026-05-21 14:00:00,historical_archive,dongchedi,,3.9,3.9,0.44999999999999996,0.0,4.0,0.5,1,4.0,0.5,1,5.0,1.0,1,,,0,,,0,,,0,,,0,3.5,0.25,1,,,0,,,0,1,1,0,0,0,0,,0,0,0,,1,1,1,0.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,
dongchedi::7643765718927822872,7643765718927822872,海狮06EV,2026-05-25 20:12:00,historical_archive,dongchedi,,4.2,4.2,0.6000000000000001,0.0,4.5,0.75,1,4.0,0.5,1,5.0,1.0,1,,,0,,,0,,,0,,,0,4.0,0.5,1,,,0,,,0,6,11,-1,1,1,0,1.0,1,1,0,1.0,1,1,0,1.0,1,2,1,1.0,1,2,1,1.0,1,2,0,1.0,1,1,7,-1.0,0,0,0,,1,2,1,1.0,1,0,1,-1.0
dongchedi::7644133789244870718,7644133789244870718,海狮06EV,2026-05-26 17:43:00,historical_archive,dongchedi,,3.4,3.4,0.19999999999999996,-1.0,4.0,0.5,1,2.5,-0.25,1,4.0,0.5,1,,,0,,,0,,,0,,,0,3.5,0.25,1,,,0,,,0,3,0,1,0,0,0,,1,3,0,1.0,1,3,0,1.0,1,3,0,1.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,
dongchedi::7646383981818040345,7646383981818040345,海狮06EV,2026-06-01 19:21:00,historical_archive,dongchedi,,4.6,4.6,0.7999999999999998,1.0,5.0,1.0,1,5.0,1.0,1,3.5,0.25,1,,,0,,,0,,,0,,,0,5.0,1.0,1,,,0,,,0,1,0,1,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,1,1,0,1.0,0,0,0,,0,0,0,,0,0,0,
dongchedi::7650715823115341886,7650715823115341886,海狮06EV,2026-06-13 11:24:00,historical_archive,dongchedi,,3.6,3.6,0.30000000000000004,0.0,4.0,0.5,1,3.0,0.0,1,4.0,0.5,1,,,0,,,0,,,0,,,0,2.5,-0.25,1,,,0,,,0,0,0,0,0,0,0,,0,0,0,,1,0,0,0.0,0,0,0,,0,0,0,,1,0,0,0.0,1,0,0,0.0,0,0,0,,1,0,0,0.0,0,0,0,
dongchedi::7651426917437935678,7651426917437935678,海狮06EV,2026-06-15 09:27:00,historical_archive,dongchedi,,4.2,4.2,0.6000000000000001,0.0,4.5,0.75,1,4.5,0.75,1,4.0,0.5,1,,,0,,,0,,,0,,,0,4.0,0.5,1,,,0,,,0,2,0,1,1,2,0,1.0,0,0,0,,1,2,0,1.0,0,0,0,,0,0,0,,0,0,0,,1,2,0,1.0,0,0,0,,0,0,0,,0,0,0,
dongchedi::7651673407582392345,7651673407582392345,海狮06EV,2026-06-16 01:23:00,historical_archive,dongchedi,,3.9,3.9,0.44999999999999996,0.0,3.5,0.25,1,4.0,0.5,1,5.0,1.0,1,,,0,,,0,,,0,,,0,3.5,0.25,1,,,0,,,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,
dongchedi::7651705175089877017,7651705175089877017,海狮06EV,2026-06-16 03:35:00,historical_archive,dongchedi,,4.6,4.6,0.7999999999999998,1.0,5.0,1.0,1,5.0,1.0,1,4.5,0.75,1,,,0,,,0,,,0,,,0,4.0,0.5,1,,,0,,,0,3,0,1,1,3,0,1.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,1,3,0,1.0,0,0,0,,1,3,0,1.0,1,3,0,1.0,0,0,0,
dongchedi::7651903383162327064,7651903383162327064,海狮06EV,2026-06-16 16:13:00,historical_archive,dongchedi,,2.2,2.2,-0.3999999999999999,-1.0,2.0,-0.5,1,3.0,0.0,1,4.0,0.5,1,,,0,,,0,,,0,,,0,2.0,-0.5,1,,,0,,,0,0,0,0,0,0,0,,1,0,0,0.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,1,0,0,0.0,0,0,0,
dongchedi::7651573871438467096,7651573871438467096,海狮06EV,2026-06-17 11:24:00,historical_archive,dongchedi,,4.8,4.8,0.8999999999999999,1.0,5.0,1.0,1,5.0,1.0,1,5.0,1.0,1,,,0,,,0,,,0,,,0,5.0,1.0,1,,,0,,,0,5,0,1,1,1,0,1.0,1,1,0,1.0,1,0,0,0.0,1,2,0,1.0,1,2,0,1.0,1,0,0,0.0,1,0,0,0.0,1,2,0,1.0,1,0,0,0.0,1,0,0,0.0
dongchedi::7652582173710503960,7652582173710503960,海狮06EV,2026-06-18 12:07:00,historical_archive,dongchedi,,4.2,4.2,0.6000000000000001,0.0,4.5,0.75,1,4.0,0.5,1,4.5,0.75,1,,,0,,,0,,,0,,,0,4.5,0.75,1,,,0,,,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,1,0,0,0.0,0,0,0,,0,0,0,,0,0,0,
dongchedi::7652695935897587736,7652695935897587736,海狮06EV,2026-06-18 19:28:00,historical_archive,dongchedi,,4.9,4.9,0.9500000000000002,1.0,4.5,0.75,1,5.0,1.0,1,5.0,1.0,1,,,0,,,0,,,0,,,0,5.0,1.0,1,,,0,,,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,1,0,0,0.0,0,0,0,,1,0,0,0.0,0,0,0,
dongchedi::7653347556134490137,7653347556134490137,海狮06EV,2026-06-20 13:37:00,historical_archive,dongchedi,,4.0,4.0,0.5,0.0,4.0,0.5,1,4.0,0.5,1,5.0,1.0,1,,,0,,,0,,,0,,,0,4.0,0.5,1,,,0,,,0,2,6,-1,0,0,0,,0,0,0,,1,0,2,-1.0,0,0,0,,0,0,0,,0,0,0,,1,0,1,-1.0,0,0,0,,1,0,1,-1.0,1,0,0,0.0
dongchedi::7653992419213463577,7653992419213463577,海狮06EV,2026-06-22 07:19:00,historical_archive,dongchedi,,3.2,3.2,0.10000000000000009,-1.0,3.0,0.0,1,3.0,0.0,1,3.0,0.0,1,,,0,,,0,,,0,,,0,3.0,0.0,1,,,0,,,0,0,1,-1,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,
dongchedi::7654546422888419353,7654546422888419353,海狮06EV,2026-06-23 19:10:00,historical_archive,dongchedi,,4.7,4.7,0.8500000000000001,1.0,5.0,1.0,1,5.0,1.0,1,5.0,1.0,1,,,0,,,0,,,0,,,0,5.0,1.0,1,,,0,,,0,1,0,1,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,1,1,0,1.0,0,0,0,,0,0,0,,0,0,0,
dongchedi::7654599413897121817,7654599413897121817,海狮06EV,2026-06-23 22:46:00,historical_archive,dongchedi,,4.9,4.9,0.9500000000000002,1.0,5.0,1.0,1,5.0,1.0,1,4.5,0.75,1,,,0,,,0,,,0,,,0,5.0,1.0,1,,,0,,,0,1,0,1,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,1,1,0,1.0
dongchedi::7655610847762321470,7655610847762321470,海狮06EV,2026-06-26 16:04:00,historical_archive,dongchedi,,4.0,4.0,0.5,0.0,4.0,0.5,1,4.0,0.5,1,4.0,0.5,1,,,0,,,0,,,0,,,0,4.0,0.5,1,,,0,,,0,1,0,1,0,0,0,,0,0,0,,1,1,0,1.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,
dongchedi::7656420882876731454,7656420882876731454,海狮06EV,2026-06-28 20:23:00,historical_archive,dongchedi,,4.0,4.0,0.5,0.0,4.0,0.5,1,4.0,0.5,1,4.0,0.5,1,,,0,,,0,,,0,,,0,5.0,1.0,1,,,0,,,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,1,0,0,0.0,0,0,0,
dongchedi::7656806127715242008,7656806127715242008,海狮06EV,2026-06-29 21:18:00,historical_archive,dongchedi,,4.3,4.3,0.6499999999999999,0.0,5.0,1.0,1,5.0,1.0,1,5.0,1.0,1,,,0,,,0,,,0,,,0,5.0,1.0,1,,,0,,,0,0,9,-1,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,1,0,2,-1.0,0,0,0,,0,0,0,,0,0,0,,1,0,3,-1.0
dongchedi::7656844510831333401,7656844510831333401,海狮06EV,2026-06-30 00:16:00,historical_archive,dongchedi,,4.0,4.0,0.5,0.0,4.0,0.5,1,3.5,0.25,1,5.0,1.0,1,,,0,,,0,,,0,,,0,4.0,0.5,1,,,0,,,0,2,1,1,0,0,0,,1,1,0,1.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,1,1,0,1.0,1,1,1,0.0
dongchedi::7657482054342299673,7657482054342299673,海狮06EV,2026-07-01 17:03:00,historical_archive,dongchedi,,4.7,4.7,0.8500000000000001,1.0,5.0,1.0,1,4.5,0.75,1,4.5,0.75,1,,,0,,,0,,,0,,,0,4.5,0.75,1,,,0,,,0,2,0,1,0,0,0,,1,2,0,1.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,1,2,0,1.0,0,0,0,,0,0,0,,0,0,0,
dongchedi::7658622440590823486,7658622440590823486,海狮06EV,2026-07-04 18:46:00,historical_archive,dongchedi,,3.2,3.2,0.10000000000000009,-1.0,3.5,0.25,1,3.5,0.25,1,3.5,0.25,1,,,0,,,0,,,0,,,0,3.0,0.0,1,,,0,,,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,1,0,0,0.0
dongchedi::7659356929411518488,7659356929411518488,海狮06EV,2026-07-06 18:21:00,historical_archive,dongchedi,,4.6,4.6,0.7999999999999998,1.0,5.0,1.0,1,5.0,1.0,1,5.0,1.0,1,,,0,,,0,,,0,,,0,5.0,1.0,1,,,0,,,0,2,0,1,0,0,0,,0,0,0,,1,2,0,1.0,0,0,0,,0,0,0,,1,2,0,1.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
dongchedi::7659969556827361305,7659969556827361305,海狮06EV,2026-07-08 09:54:00,historical_archive,dongchedi,,4.4,4.4,0.7000000000000002,0.0,4.5,0.75,1,5.0,1.0,1,4.5,0.75,1,,,0,,,0,,,0,,,0,4.0,0.5,1,,,0,,,0,2,0,1,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,
dongchedi::7660059565915902014,7660059565915902014,海狮06EV,2026-07-08 15:52:00,historical_archive,dongchedi,,3.8,3.8,0.3999999999999999,0.0,4.5,0.75,1,3.5,0.25,1,3.5,0.25,1,,,0,,,0,,,0,,,0,3.5,0.25,1,,,0,,,0,1,2,-1,1,0,0,0.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,1,1,2,-1.0,0,0,0,,0,0,0,,0,0,0,
dongchedi::7660177270073479192,7660177270073479192,海狮06EV,2026-07-08 23:20:00,historical_archive,dongchedi,,3.7,3.7,0.3500000000000001,0.0,3.5,0.25,1,3.5,0.25,1,3.5,0.25,1,,,0,,,0,,,0,,,0,3.5,0.25,1,,,0,,,0,1,1,0,1,1,1,0.0,0,0,0,,1,1,1,0.0,1,1,1,0.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,
dongchedi::7374793646329040958,7374793646329040958,海狮07EV,2024-05-30 22:05:00,historical_archive,dongchedi,,4.1,4.1,0.5499999999999998,0.0,4.5,0.75,1,3.0,0.0,1,4.5,0.75,1,,,0,,,0,,,0,,,0,4.5,0.75,1,,,0,,,0,0,5,-1,1,0,2,-1.0,1,0,1,-1.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,1,0,1,-1.0,0,0,0,,1,0,1,-1.0,0,0,0,
dongchedi::7384247348156698648,7384247348156698648,海狮07EV,2024-06-25 11:45:00,historical_archive,dongchedi,,4.4,4.4,0.7000000000000002,0.0,4.0,0.5,1,4.5,0.75,1,5.0,1.0,1,,,0,,,0,,,0,,,0,4.5,0.75,1,,,0,,,0,12,2,1,1,1,0,1.0,1,1,0,1.0,1,4,0,1.0,0,0,0,,0,0,0,,1,1,0,1.0,1,1,0,1.0,1,1,0,1.0,1,3,1,1.0,1,4,1,1.0
dongchedi::7385128569023778841,7385128569023778841,海狮07EV,2024-06-27 18:32:00,historical_archive,dongchedi,,3.9,3.9,0.44999999999999996,0.0,5.0,1.0,1,3.5,0.25,1,4.5,0.75,1,,,0,,,0,,,0,,,0,3.5,0.25,1,,,0,,,0,10,6,1,0,0,0,,1,1,0,1.0,1,2,0,1.0,1,1,0,1.0,1,0,1,-1.0,1,4,1,1.0,1,1,2,-1.0,1,1,1,0.0,1,1,1,0.0,1,3,0,1.0
dongchedi::7385779721440596030,7385779721440596030,海狮07EV,2024-06-29 13:55:00,historical_archive,dongchedi,,4.7,4.7,0.8500000000000001,1.0,5.0,1.0,1,5.0,1.0,1,5.0,1.0,1,,,0,,,0,,,0,,,0,4.0,0.5,1,,,0,,,0,6,23,-1,0,0,0,,1,1,2,-1.0,1,3,2,1.0,1,3,2,1.0,0,0,0,,1,0,1,-1.0,1,0,3,-1.0,1,0,2,-1.0,1,2,3,-1.0,1,4,4,0.0
dongchedi::7386199378655973401,7386199378655973401,海狮07EV,2024-06-30 16:17:00,historical_archive,dongchedi,,4.4,4.4,0.7000000000000002,0.0,4.5,0.75,1,4.0,0.5,1,5.0,1.0,1,,,0,,,0,,,0,,,0,4.5,0.75,1,,,0,,,0,1,0,1,1,0,0,0.0,1,0,0,0.0,1,0,0,0.0,1,0,0,0.0,0,0,0,,1,1,0,1.0,1,0,0,0.0,1,0,0,0.0,1,0,0,0.0,0,0,0,
dongchedi::7387383617028100120,7387383617028100120,海狮07EV,2024-07-03 20:22:00,historical_archive,dongchedi,,4.4,4.4,0.7000000000000002,0.0,5.0,1.0,1,5.0,1.0,1,5.0,1.0,1,,,0,,,0,,,0,,,0,3.5,0.25,1,,,0,,,0,1,0,1,0,0,0,,0,0,0,,1,0,0,0.0,0,0,0,,0,0,0,,0,0,0,,1,0,0,0.0,0,0,0,,1,0,0,0.0,1,0,0,0.0
dongchedi::7381348502590214169,7381348502590214169,海狮07EV,2024-07-08 10:40:00,historical_archive,dongchedi,,4.6,4.6,0.7999999999999998,1.0,5.0,1.0,1,4.0,0.5,1,4.5,0.75,1,,,0,,,0,,,0,,,0,4.5,0.75,1,,,0,,,0,3,0,1,1,3,0,1.0,0,0,0,,1,3,0,1.0,0,0,0,,0,0,0,,1,3,0,1.0,0,0,0,,1,3,0,1.0,1,3,0,1.0,0,0,0,
dongchedi::7390115348663521342,7390115348663521342,海狮07EV,2024-07-11 05:01:00,historical_archive,dongchedi,,4.1,4.1,0.5499999999999998,0.0,4.5,0.75,1,4.0,0.5,1,5.0,1.0,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,17,2,1,1,3,0,1.0,0,0,0,,1,10,1,1.0,1,1,0,1.0,1,0,1,-1.0,1,2,1,1.0,1,2,0,1.0,1,2,1,1.0,1,2,0,1.0,0,0,0,
dongchedi::7390184388408905753,7390184388408905753,海狮07EV,2024-07-11 09:56:00,historical_archive,dongchedi,,4.4,4.4,0.7000000000000002,0.0,4.5,0.75,1,4.0,0.5,1,4.5,0.75,1,,,0,,,0,,,0,,,0,4.0,0.5,1,,,0,,,0,7,7,0,0,0,0,,1,2,0,1.0,1,5,0,1.0,0,0,0,,1,2,0,1.0,1,4,0,1.0,1,6,0,1.0,1,0,1,-1.0,1,0,1,-1.0,1,3,0,1.0
dongchedi::7391367077287710745,7391367077287710745,海狮07EV,2024-07-14 14:22:00,historical_archive,dongchedi,,4.0,4.0,0.5,0.0,4.0,0.5,1,4.0,0.5,1,5.0,1.0,1,,,0,,,0,,,0,,,0,4.0,0.5,1,,,0,,,0,3,4,-1,1,1,0,1.0,1,1,1,0.0,1,2,0,1.0,0,0,0,,0,0,0,,1,2,0,1.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
dongchedi::7392468101436018713,7392468101436018713,海狮07EV,2024-07-17 14:01:00,historical_archive,dongchedi,,4.1,4.1,0.5499999999999998,0.0,4.0,0.5,1,4.5,0.75,1,5.0,1.0,1,,,0,,,0,,,0,,,0,5.0,1.0,1,,,0,,,0,2,4,-1,0,0,0,,0,0,0,,1,0,0,0.0,1,0,0,0.0,1,1,0,1.0,0,0,0,,0,0,0,,0,0,0,,1,0,1,-1.0,1,0,0,0.0
dongchedi::7392563618073546814,7392563618073546814,海狮07EV,2024-07-17 19:57:00,historical_archive,dongchedi,,4.1,4.1,0.5499999999999998,0.0,4.0,0.5,1,4.0,0.5,1,5.0,1.0,1,,,0,,,0,,,0,,,0,4.0,0.5,1,,,0,,,0,3,4,-1,1,1,0,1.0,0,0,0,,1,0,1,-1.0,0,0,0,,0,0,0,,1,1,1,0.0,1,1,3,-1.0,0,0,0,,1,0,0,0.0,0,0,0,
dongchedi::7385170812195590169,7385170812195590169,海狮07EV,2024-07-21 08:14:00,historical_archive,dongchedi,,4.7,4.7,0.8500000000000001,1.0,5.0,1.0,1,5.0,1.0,1,5.0,1.0,1,,,0,,,0,,,0,,,0,5.0,1.0,1,,,0,,,0,2,6,-1,1,0,1,-1.0,1,0,1,-1.0,1,1,1,0.0,1,1,1,0.0,1,1,1,0.0,1,0,2,-1.0,1,0,2,-1.0,1,0,1,-1.0,1,0,2,-1.0,0,0,0,
dongchedi::7395490033135800344,7395490033135800344,海狮07EV,2024-07-25 20:35:00,historical_archive,dongchedi,,4.0,4.0,0.5,0.0,3.5,0.25,1,3.5,0.25,1,5.0,1.0,1,,,0,,,0,,,0,,,0,2.5,-0.25,1,,,0,,,0,9,0,1,1,5,0,1.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,1,2,0,1.0,0,0,0,,1,2,0,1.0
dongchedi::7397239909683056665,7397239909683056665,海狮07EV,2024-07-30 09:56:00,historical_archive,dongchedi,,3.6,3.6,0.30000000000000004,0.0,4.5,0.75,1,4.0,0.5,1,5.0,1.0,1,,,0,,,0,,,0,,,0,3.5,0.25,1,,,0,,,0,4,10,-1,1,1,3,-1.0,1,0,1,-1.0,1,0,1,-1.0,0,0,0,,1,1,1,0.0,1,0,2,-1.0,1,1,4,-1.0,1,0,0,0.0,1,0,0,0.0,1,1,1,0.0
dongchedi::7398172868246245400,7398172868246245400,海狮07EV,2024-08-01 22:45:00,historical_archive,dongchedi,,4.6,4.6,0.7999999999999998,1.0,4.5,0.75,1,4.0,0.5,1,5.0,1.0,1,,,0,,,0,,,0,,,0,4.5,0.75,1,,,0,,,0,13,2,1,1,2,0,1.0,1,2,0,1.0,1,4,0,1.0,1,1,0,1.0,1,2,0,1.0,1,4,0,1.0,1,0,1,-1.0,1,4,0,1.0,1,2,0,1.0,1,4,0,1.0
dongchedi::7399205807360839704,7399205807360839704,海狮07EV,2024-08-04 17:32:00,historical_archive,dongchedi,,4.4,4.4,0.7000000000000002,0.0,4.5,0.75,1,4.0,0.5,1,5.0,1.0,1,,,0,,,0,,,0,,,0,4.5,0.75,1,,,0,,,0,3,1,1,1,1,0,1.0,1,1,0,1.0,1,0,0,0.0,1,0,0,0.0,0,0,0,,1,0,0,0.0,1,0,0,0.0,0,0,0,,1,1,0,1.0,1,0,0,0.0
dongchedi::7400715865500422206,7400715865500422206,海狮07EV,2024-08-08 18:37:00,historical_archive,dongchedi,,4.8,4.8,0.8999999999999999,1.0,5.0,1.0,1,5.0,1.0,1,5.0,1.0,1,,,0,,,0,,,0,,,0,5.0,1.0,1,,,0,,,0,3,19,-1,0,0,0,,0,0,0,,1,0,2,-1.0,1,0,1,-1.0,0,0,0,,1,0,2,-1.0,1,0,2,-1.0,0,0,0,,0,0,0,,1,2,2,0.0
dongchedi::7402897345198706712,7402897345198706712,海狮07EV,2024-08-14 15:44:00,historical_archive,dongchedi,,4.9,4.9,0.9500000000000002,1.0,5.0,1.0,1,4.5,0.75,1,4.5,0.75,1,,,0,,,0,,,0,,,0,5.0,1.0,1,,,0,,,0,3,8,-1,0,0,0,,1,0,1,-1.0,1,0,0,0.0,1,0,0,0.0,1,0,1,-1.0,1,1,2,-1.0,0,0,0,,1,0,0,0.0,1,0,2,-1.0,1,0,0,0.0
dongchedi::7403692593181102104,7403692593181102104,海狮07EV,2024-08-16 19:17:00,historical_archive,dongchedi,,4.1,4.1,0.5499999999999998,0.0,4.0,0.5,1,4.5,0.75,1,5.0,1.0,1,,,0,,,0,,,0,,,0,4.5,0.75,1,,,0,,,0,2,1,1,0,0,0,,1,2,0,1.0,1,2,0,1.0,0,0,0,,0,0,0,,0,0,0,,1,0,1,-1.0,0,0,0,,1,2,1,1.0,0,0,0,
dongchedi::7407064035285274686,7407064035285274686,海狮07EV,2024-08-25 21:11:00,historical_archive,dongchedi,,3.8,3.8,0.3999999999999999,0.0,4.0,0.5,1,4.0,0.5,1,4.0,0.5,1,,,0,,,0,,,0,,,0,4.0,0.5,1,,,0,,,0,5,17,-1,1,1,0,1.0,0,0,0,,1,1,2,-1.0,1,1,0,1.0,1,1,0,1.0,0,0,0,,1,0,1,-1.0,1,1,1,0.0,1,0,2,-1.0,1,1,2,-1.0
dongchedi::7407641807204405272,7407641807204405272,海狮07EV,2024-08-27 10:33:00,historical_archive,dongchedi,,4.6,4.6,0.7999999999999998,1.0,4.5,0.75,1,4.5,0.75,1,4.5,0.75,1,,,0,,,0,,,0,,,0,4.5,0.75,1,,,0,,,0,4,0,1,1,2,0,1.0,0,0,0,,1,3,0,1.0,1,1,0,1.0,0,0,0,,0,0,0,,1,0,0,0.0,0,0,0,,0,0,0,,1,1,0,1.0
dongchedi::7407988602434506814,7407988602434506814,海狮07EV,2024-08-28 09:17:00,historical_archive,dongchedi,,3.9,3.9,0.44999999999999996,0.0,4.0,0.5,1,4.0,0.5,1,4.0,0.5,1,,,0,,,0,,,0,,,0,4.0,0.5,1,,,0,,,0,5,4,1,1,2,1,1.0,1,1,0,1.0,1,1,0,1.0,1,1,0,1.0,1,1,0,1.0,1,2,0,1.0,1,1,1,0.0,1,1,0,1.0,1,0,1,-1.0,0,0,0,
dongchedi::7408750808931520536,7408750808931520536,海狮07EV,2024-08-30 10:23:00,historical_archive,dongchedi,,4.1,4.1,0.5499999999999998,0.0,4.0,0.5,1,4.5,0.75,1,5.0,1.0,1,,,0,,,0,,,0,,,0,4.5,0.75,1,,,0,,,0,6,13,-1,1,0,1,-1.0,0,0,0,,1,3,1,1.0,1,0,2,-1.0,1,1,0,1.0,0,0,0,,1,1,2,-1.0,1,0,1,-1.0,0,0,0,,1,1,3,-1.0
