series_name,brand,category,information_cutoff_inclusive,window_days,current_window_start,previous_window_start,current_reviews,previous_reviews,current_overall_score,previous_overall_score,score_change,current_negative_review_rate,current_rating_reviews,previous_rating_reviews,current_platform_rating,previous_platform_rating,platform_rating_change,eligible_for_alert,text_alert_candidate,text_rule_retrigger_probability,rating_decline_probability,alert_status,alert
欧诺S,长安凯程,MPV,2023-07-31,180,2023-02-02,2022-08-06,3,0,0.5079365079365079,,,0.0,3,0,3.733333333333333,,,False,False,,,none,False
欧诺S,长安凯程,MPV,2023-08-31,180,2023-03-05,2022-09-06,2,1,0.5952380952380952,0.3333333333333333,0.2619047619047619,0.0,2,1,3.95,3.3,0.6500000000000004,False,False,,,none,False
欧诺S,长安凯程,MPV,2023-09-30,180,2023-04-04,2022-10-06,1,2,0.8571428571428571,0.3333333333333333,0.5238095238095237,0.0,1,2,4.4,3.4,1.0000000000000004,False,False,,,none,False
欧诺S,长安凯程,MPV,2023-10-31,180,2023-05-05,2022-11-06,0,3,,0.5079365079365079,,,0,3,,3.733333333333333,,False,False,,,none,False
欧诺S,长安凯程,MPV,2023-11-30,180,2023-06-04,2022-12-06,0,3,,0.5079365079365079,,,0,3,,3.733333333333333,,False,False,,,none,False
欧诺S,长安凯程,MPV,2023-12-31,180,2023-07-05,2023-01-06,1,3,0.0,0.5079365079365079,-0.5079365079365079,0.0,1,3,4.5,3.733333333333333,0.766666666666667,False,False,,,none,False
欧诺S,长安凯程,MPV,2024-01-31,180,2023-08-05,2023-02-06,2,3,0.0,0.5079365079365079,-0.5079365079365079,0.0,2,3,3.6,3.733333333333333,-0.13333333333333286,False,False,,,none,False
欧诺S,长安凯程,MPV,2024-02-29,180,2023-09-03,2023-03-07,2,2,0.0,0.5952380952380952,-0.5952380952380952,0.0,2,2,3.6,3.95,-0.3500000000000001,False,False,,,none,False
欧诺S,长安凯程,MPV,2024-03-31,180,2023-10-04,2023-04-07,2,1,0.0,0.8571428571428571,-0.8571428571428571,0.0,2,1,3.6,4.4,-0.8000000000000003,False,False,,,none,False
欧诺S,长安凯程,MPV,2024-04-30,180,2023-11-03,2023-05-07,3,0,-0.2380952380952381,,,0.3333333333333333,3,0,3.533333333333333,,,False,False,,,none,False
欧诺S,长安凯程,MPV,2024-05-31,180,2023-12-04,2023-06-07,3,0,-0.2380952380952381,,,0.3333333333333333,3,0,3.533333333333333,,,False,False,,,none,False
欧诺S,长安凯程,MPV,2024-06-30,180,2024-01-03,2023-07-07,2,1,-0.35714285714285715,0.0,-0.35714285714285715,0.5,2,1,3.05,4.5,-1.4500000000000002,False,False,,,none,False
欧诺S,长安凯程,MPV,2024-07-31,180,2024-02-03,2023-08-07,1,2,-0.7142857142857143,0.0,-0.7142857142857143,1.0,1,2,3.4,3.6,-0.20000000000000018,False,False,,,none,False
欧诺S,长安凯程,MPV,2024-08-31,180,2024-03-05,2023-09-07,1,2,-0.7142857142857143,0.0,-0.7142857142857143,1.0,1,2,3.4,3.6,-0.20000000000000018,False,False,,,none,False
欧诺S,长安凯程,MPV,2024-09-30,180,2024-04-04,2023-10-07,1,2,-0.7142857142857143,0.0,-0.7142857142857143,1.0,1,2,3.4,3.6,-0.20000000000000018,False,False,,,none,False
欧诺S,长安凯程,MPV,2024-10-31,180,2024-05-05,2023-11-07,0,3,,-0.2380952380952381,,,0,3,,3.533333333333333,,False,False,,,none,False
欧诺S,长安凯程,MPV,2024-11-30,180,2024-06-04,2023-12-07,0,3,,-0.2380952380952381,,,0,3,,3.533333333333333,,False,False,,,none,False
欧诺S,长安凯程,MPV,2024-12-31,180,2024-07-05,2024-01-07,0,2,,-0.35714285714285715,,,0,2,,3.05,,False,False,,,none,False
欧诺S,长安凯程,MPV,2025-01-31,180,2024-08-05,2024-02-07,0,1,,-0.7142857142857143,,,0,1,,3.4,,False,False,,,none,False
欧诺S,长安凯程,MPV,2025-02-28,180,2024-09-02,2024-03-06,0,1,,-0.7142857142857143,,,0,1,,3.4,,False,False,,,none,False
欧诺S,长安凯程,MPV,2025-03-31,180,2024-10-03,2024-04-06,0,1,,-0.7142857142857143,,,0,1,,3.4,,False,False,,,none,False
欧诺S,长安凯程,MPV,2025-06-30,180,2025-01-02,2024-07-06,1,0,1.0,,,0.0,1,0,4.8,,,False,False,,,none,False
欧诺S,长安凯程,MPV,2025-07-31,180,2025-02-02,2024-08-06,1,0,1.0,,,0.0,1,0,4.8,,,False,False,,,none,False
欧诺S,长安凯程,MPV,2025-08-31,180,2025-03-05,2024-09-06,2,0,0.5,,,0.0,2,0,4.1,,,False,False,,,none,False
欧诺S,长安凯程,MPV,2025-09-30,180,2025-04-04,2024-10-06,4,0,0.16666666666666669,,,0.25,4,0,3.3,,,False,False,,,none,False
欧诺S,长安凯程,MPV,2025-10-31,180,2025-05-05,2024-11-06,6,0,0.0,,,0.3333333333333333,6,0,2.9666666666666663,,,False,False,,,none,False
欧诺S,长安凯程,MPV,2025-11-30,180,2025-06-04,2024-12-06,8,0,0.20833333333333331,,,0.25,8,0,3.175,,,False,False,,,none,False
欧诺S,长安凯程,MPV,2025-12-31,180,2025-07-05,2025-01-06,8,1,0.02083333333333333,1.0,-0.9791666666666666,0.375,8,1,2.975,4.8,-1.8249999999999997,False,False,,,none,False
欧诺S,长安凯程,MPV,2026-01-31,180,2025-08-05,2025-02-06,8,1,0.02083333333333333,1.0,-0.9791666666666666,0.375,8,1,2.975,4.8,-1.8249999999999997,False,False,,,none,False
欧诺S,长安凯程,MPV,2026-02-28,180,2025-09-02,2025-03-06,7,2,0.023809523809523805,0.5,-0.4761904761904762,0.42857142857142855,7,2,2.914285714285714,4.1,-1.1857142857142855,False,False,,,none,False
欧诺S,长安凯程,MPV,2026-03-31,180,2025-10-03,2025-04-06,6,4,0.25,0.16666666666666669,0.08333333333333331,0.3333333333333333,6,4,3.266666666666667,3.3,-0.03333333333333277,False,False,,,none,False
欧诺S,长安凯程,MPV,2026-04-30,180,2025-11-02,2025-05-06,5,6,0.36666666666666664,0.0,0.36666666666666664,0.4,5,6,3.72,2.9666666666666663,0.7533333333333339,True,False,,,none,False
欧诺S,长安凯程,MPV,2026-05-31,180,2025-12-03,2025-06-06,3,8,0.05555555555555556,0.20833333333333331,-0.15277777777777776,0.6666666666666666,3,8,3.6666666666666665,3.175,0.4916666666666667,False,False,,,none,False
欧诺S,长安凯程,MPV,2026-06-30,180,2026-01-02,2025-07-06,2,8,0.33333333333333337,0.02083333333333333,0.31250000000000006,0.5,2,8,3.9000000000000004,2.975,0.9250000000000003,False,False,,,none,False
欧诺S,长安凯程,MPV,2026-07-31,180,2026-02-02,2025-08-06,2,8,0.33333333333333337,0.02083333333333333,0.31250000000000006,0.5,2,8,3.9000000000000004,2.975,0.9250000000000003,False,False,,,none,False
比亚迪M9,比亚迪,MPV,2025-11-30,180,2025-06-04,2024-12-06,1,0,1.0,,,0.0,1,0,4.57,,,False,False,,,none,False
比亚迪M9,比亚迪,MPV,2025-12-31,180,2025-07-05,2025-01-06,1,0,1.0,,,0.0,1,0,4.57,,,False,False,,,none,False
比亚迪M9,比亚迪,MPV,2026-01-31,180,2025-08-05,2025-02-06,1,0,1.0,,,0.0,1,0,4.57,,,False,False,,,none,False
比亚迪M9,比亚迪,MPV,2026-02-28,180,2025-09-02,2025-03-06,3,0,1.0,,,0.0,3,0,4.573333333333333,,,False,False,,,none,False
比亚迪M9,比亚迪,MPV,2026-03-31,180,2025-10-03,2025-04-06,3,0,1.0,,,0.0,3,0,4.573333333333333,,,False,False,,,none,False
比亚迪M9,比亚迪,MPV,2026-04-30,180,2025-11-02,2025-05-06,3,0,1.0,,,0.0,3,0,4.573333333333333,,,False,False,,,none,False
比亚迪M9,比亚迪,MPV,2026-05-31,180,2025-12-03,2025-06-06,2,1,1.0,1.0,0.0,0.0,2,1,4.575,4.57,0.004999999999999893,False,False,,,none,False
比亚迪M9,比亚迪,MPV,2026-06-30,180,2026-01-02,2025-07-06,2,1,1.0,1.0,0.0,0.0,2,1,4.575,4.57,0.004999999999999893,False,False,,,none,False
比亚迪M9,比亚迪,MPV,2026-07-31,180,2026-02-02,2025-08-06,2,1,1.0,1.0,0.0,0.0,2,1,4.575,4.57,0.004999999999999893,False,False,,,none,False
比亚迪e7,比亚迪,轿车,2025-07-31,180,2025-02-02,2024-08-06,6,0,0.6944444444444443,,,0.0,6,0,4.316666666666666,,,False,False,,,none,False
比亚迪e7,比亚迪,轿车,2025-08-31,180,2025-03-05,2024-09-06,11,0,0.4929292929292929,,,0.09090909090909091,11,0,4.090909090909092,,,False,False,,,none,False
比亚迪e7,比亚迪,轿车,2025-09-30,180,2025-04-04,2024-10-06,19,0,0.33425229741019213,,,0.10526315789473684,19,0,4.163157894736842,,,False,False,,,none,False
比亚迪e7,比亚迪,轿车,2025-10-31,180,2025-05-05,2024-11-06,23,0,0.3282953761214631,,,0.08695652173913043,23,0,4.139130434782609,,,False,False,,,none,False
比亚迪e7,比亚迪,轿车,2025-11-30,180,2025-06-04,2024-12-06,23,0,0.3282953761214631,,,0.08695652173913043,23,0,4.139130434782609,,,False,False,,,none,False
比亚迪e7,比亚迪,轿车,2025-12-31,180,2025-07-05,2025-01-06,24,0,0.35628306878306876,,,0.08333333333333333,24,0,4.141666666666667,,,False,False,,,none,False
比亚迪e7,比亚迪,轿车,2026-01-31,180,2025-08-05,2025-02-06,18,7,0.3176366843033509,0.5476190476190476,-0.22998236331569666,0.05555555555555555,18,7,4.1722222222222225,4.128571428571428,0.043650793650794384,True,False,,,none,False
比亚迪e7,比亚迪,轿车,2026-02-28,180,2025-09-02,2025-03-06,15,11,0.3419047619047619,0.4929292929292929,-0.151024531024531,0.06666666666666667,15,11,4.266666666666667,4.090909090909092,0.1757575757575749,True,False,,,none,False
比亚迪e7,比亚迪,轿车,2026-03-31,180,2025-10-03,2025-04-06,7,19,0.6,0.33425229741019213,0.26574770258980784,0.0,7,19,4.271428571428571,4.163157894736842,0.1082706766917294,True,False,,,none,False
比亚迪e7,比亚迪,轿车,2026-04-30,180,2025-11-02,2025-05-06,4,23,0.75,0.3282953761214631,0.4217046238785369,0.0,4,23,4.3500000000000005,4.139130434782609,0.21086956521739175,False,False,,,none,False
比亚迪e7,比亚迪,轿车,2026-05-31,180,2025-12-03,2025-06-06,4,24,0.4642857142857143,0.35628306878306876,0.10800264550264554,0.25,4,24,4.425,4.141666666666667,0.2833333333333332,False,False,,,none,False
比亚迪e7,比亚迪,轿车,2026-06-30,180,2026-01-02,2025-07-06,9,24,0.2433862433862434,0.35628306878306876,-0.11289682539682536,0.3333333333333333,9,24,4.066666666666666,4.141666666666667,-0.07500000000000018,True,False,,,none,False
比亚迪e7,比亚迪,轿车,2026-07-31,180,2026-02-02,2025-08-06,8,17,0.14880952380952384,0.32455648926237163,-0.1757469654528478,0.375,8,17,3.9999999999999996,4.176470588235294,-0.17647058823529482,True,False,,,none,False
比亚迪e9,比亚迪,轿车,2022-01-31,180,2021-08-05,2021-02-06,1,0,1.0,,,0.0,1,0,4.7,,,False,False,,,none,False
比亚迪e9,比亚迪,轿车,2022-02-28,180,2021-09-02,2021-03-06,3,0,0.6666666666666666,,,0.0,3,0,4.1,,,False,False,,,none,False
比亚迪e9,比亚迪,轿车,2022-03-31,180,2021-10-03,2021-04-06,4,1,0.38888888888888884,1.0,-0.6111111111111112,0.0,4,1,3.725,4.7,-0.9750000000000001,False,False,,,none,False
比亚迪e9,比亚迪,轿车,2022-04-30,180,2021-11-02,2021-05-06,4,1,0.38888888888888884,1.0,-0.6111111111111112,0.0,4,1,3.725,4.7,-0.9750000000000001,False,False,,,none,False
比亚迪e9,比亚迪,轿车,2022-05-31,180,2021-12-03,2021-06-06,4,1,0.38888888888888884,1.0,-0.6111111111111112,0.0,4,1,3.725,4.7,-0.9750000000000001,False,False,,,none,False
比亚迪e9,比亚迪,轿车,2022-06-30,180,2022-01-02,2021-07-06,5,1,0.4666666666666666,1.0,-0.5333333333333334,0.0,5,1,3.78,4.7,-0.9200000000000004,False,False,,,none,False
比亚迪e9,比亚迪,轿车,2022-07-31,180,2022-02-02,2021-08-06,4,2,0.45833333333333326,0.75,-0.29166666666666674,0.0,4,2,3.725,4.35,-0.6249999999999996,False,False,,,none,False
比亚迪e9,比亚迪,轿车,2022-08-31,180,2022-03-05,2021-09-06,3,3,0.4444444444444445,0.6666666666666666,-0.22222222222222215,0.0,3,3,3.766666666666667,4.1,-0.3333333333333326,False,False,,,none,False
比亚迪e9,比亚迪,轿车,2022-09-30,180,2022-04-04,2021-10-06,1,4,0.7777777777777778,0.38888888888888884,0.38888888888888895,0.0,1,4,4.0,3.725,0.2749999999999999,False,False,,,none,False
比亚迪e9,比亚迪,轿车,2022-10-31,180,2022-05-05,2021-11-06,1,4,0.7777777777777778,0.38888888888888884,0.38888888888888895,0.0,1,4,4.0,3.725,0.2749999999999999,False,False,,,none,False
比亚迪e9,比亚迪,轿车,2022-11-30,180,2022-06-04,2021-12-06,2,4,0.6666666666666667,0.38888888888888884,0.2777777777777779,0.0,2,4,4.0,3.725,0.2749999999999999,False,False,,,none,False
比亚迪e9,比亚迪,轿车,2022-12-31,180,2022-07-05,2022-01-06,1,5,0.5555555555555556,0.4666666666666666,0.08888888888888896,0.0,1,5,4.0,3.78,0.2200000000000002,False,False,,,none,False
比亚迪e9,比亚迪,轿车,2023-01-31,180,2022-08-05,2022-02-06,1,4,0.5555555555555556,0.45833333333333326,0.09722222222222232,0.0,1,4,4.0,3.725,0.2749999999999999,False,False,,,none,False
比亚迪e9,比亚迪,轿车,2023-02-28,180,2022-09-02,2022-03-06,2,3,0.6527777777777778,0.4444444444444445,0.20833333333333331,0.0,2,3,4.1,3.766666666666667,0.3333333333333326,False,False,,,none,False
比亚迪e9,比亚迪,轿车,2023-03-31,180,2022-10-03,2022-04-06,2,1,0.6527777777777778,0.7777777777777778,-0.125,0.0,2,1,4.1,4.0,0.09999999999999964,False,False,,,none,False
比亚迪e9,比亚迪,轿车,2023-04-30,180,2022-11-02,2022-05-06,2,1,0.6527777777777778,0.7777777777777778,-0.125,0.0,2,1,4.1,4.0,0.09999999999999964,False,False,,,none,False
比亚迪e9,比亚迪,轿车,2023-05-31,180,2022-12-03,2022-06-06,1,2,0.75,0.6666666666666667,0.08333333333333326,0.0,1,2,4.2,4.0,0.20000000000000018,False,False,,,none,False
比亚迪e9,比亚迪,轿车,2023-06-30,180,2023-01-02,2022-07-06,2,1,0.125,0.5555555555555556,-0.4305555555555556,0.5,2,1,4.2,4.0,0.20000000000000018,False,False,,,none,False
比亚迪e9,比亚迪,轿车,2023-07-31,180,2023-02-02,2022-08-06,2,1,0.125,0.5555555555555556,-0.4305555555555556,0.5,2,1,4.2,4.0,0.20000000000000018,False,False,,,none,False
比亚迪e9,比亚迪,轿车,2023-08-31,180,2023-03-05,2022-09-06,1,2,-0.5,0.6527777777777778,-1.1527777777777777,1.0,1,2,4.2,4.1,0.10000000000000053,False,False,,,none,False
比亚迪e9,比亚迪,轿车,2023-09-30,180,2023-04-04,2022-10-06,1,2,-0.5,0.6527777777777778,-1.1527777777777777,1.0,1,2,4.2,4.1,0.10000000000000053,False,False,,,none,False
比亚迪e9,比亚迪,轿车,2023-10-31,180,2023-05-05,2022-11-06,1,2,-0.5,0.6527777777777778,-1.1527777777777777,1.0,1,2,4.2,4.1,0.10000000000000053,False,False,,,none,False
比亚迪e9,比亚迪,轿车,2023-11-30,180,2023-06-04,2022-12-06,1,1,-0.5,0.75,-1.25,1.0,1,1,4.2,4.2,0.0,False,False,,,none,False
比亚迪e9,比亚迪,轿车,2023-12-31,180,2023-07-05,2023-01-06,0,2,,0.125,,,0,2,,4.2,,False,False,,,none,False
比亚迪e9,比亚迪,轿车,2024-01-31,180,2023-08-05,2023-02-06,0,2,,0.125,,,0,2,,4.2,,False,False,,,none,False
比亚迪e9,比亚迪,轿车,2024-02-29,180,2023-09-03,2023-03-07,0,1,,-0.5,,,0,1,,4.2,,False,False,,,none,False
比亚迪e9,比亚迪,轿车,2024-03-31,180,2023-10-04,2023-04-07,0,1,,-0.5,,,0,1,,4.2,,False,False,,,none,False
比亚迪e9,比亚迪,轿车,2024-04-30,180,2023-11-03,2023-05-07,0,1,,-0.5,,,0,1,,4.2,,False,False,,,none,False
比亚迪e9,比亚迪,轿车,2024-05-31,180,2023-12-04,2023-06-07,0,1,,-0.5,,,0,1,,4.2,,False,False,,,none,False
比亚迪e9,比亚迪,轿车,2026-01-31,180,2025-08-05,2025-02-06,1,0,1.0,,,0.0,1,0,5.0,,,False,False,,,none,False
比亚迪e9,比亚迪,轿车,2026-02-28,180,2025-09-02,2025-03-06,1,0,1.0,,,0.0,1,0,5.0,,,False,False,,,none,False
比亚迪e9,比亚迪,轿车,2026-03-31,180,2025-10-03,2025-04-06,1,0,1.0,,,0.0,1,0,5.0,,,False,False,,,none,False
比亚迪e9,比亚迪,轿车,2026-04-30,180,2025-11-02,2025-05-06,1,0,1.0,,,0.0,1,0,5.0,,,False,False,,,none,False
比亚迪e9,比亚迪,轿车,2026-05-31,180,2025-12-03,2025-06-06,1,0,1.0,,,0.0,1,0,5.0,,,False,False,,,none,False
比亚迪e9,比亚迪,轿车,2026-06-30,180,2026-01-02,2025-07-06,1,0,1.0,,,0.0,1,0,5.0,,,False,False,,,none,False
比亚迪e9,比亚迪,轿车,2026-07-31,180,2026-02-02,2025-08-06,0,1,,1.0,,,0,1,,5.0,,False,False,,,none,False
汉,比亚迪,轿车,2025-09-30,180,2025-04-04,2024-10-06,4,0,0.7827380952380952,,,0.0,4,0,4.8225,,,False,False,,,none,False
汉,比亚迪,轿车,2025-10-31,180,2025-05-05,2024-11-06,6,0,0.7810846560846562,,,0.0,6,0,4.835,,,False,False,,,none,False
汉,比亚迪,轿车,2025-11-30,180,2025-06-04,2024-12-06,9,0,0.6781305114638448,,,0.0,9,0,4.794444444444444,,,False,False,,,none,False
汉,比亚迪,轿车,2025-12-31,180,2025-07-05,2025-01-06,10,0,0.6880952380952381,,,0.0,10,0,4.8149999999999995,,,False,False,,,none,False
汉,比亚迪,轿车,2026-01-31,180,2025-08-05,2025-02-06,10,0,0.6880952380952381,,,0.0,10,0,4.8149999999999995,,,False,False,,,none,False
汉,比亚迪,轿车,2026-02-28,180,2025-09-02,2025-03-06,10,0,0.6880952380952381,,,0.0,10,0,4.8149999999999995,,,False,False,,,none,False
汉,比亚迪,轿车,2026-03-31,180,2025-10-03,2025-04-06,6,4,0.6249999999999999,0.7827380952380952,-0.15773809523809534,0.0,6,4,4.81,4.8225,-0.012500000000000178,False,False,,,none,False
汉,比亚迪,轿车,2026-04-30,180,2025-11-02,2025-05-06,4,6,0.5486111111111112,0.7810846560846562,-0.232473544973545,0.0,4,6,4.785,4.835,-0.04999999999999982,False,False,,,none,False
汉,比亚迪,轿车,2026-05-31,180,2025-12-03,2025-06-06,1,9,0.7777777777777778,0.6781305114638448,0.09964726631393295,0.0,1,9,5.0,4.794444444444444,0.2055555555555557,False,False,,,none,False
汉,比亚迪,轿车,2026-06-30,180,2026-01-02,2025-07-06,0,10,,0.6880952380952381,,,0,10,,4.8149999999999995,,False,False,,,none,False
汉,比亚迪,轿车,2026-07-31,180,2026-02-02,2025-08-06,2,10,0.4444444444444444,0.6880952380952381,-0.24365079365079367,0.5,2,10,4.0,4.8149999999999995,-0.8149999999999995,False,False,,,none,False
江淮A5 PLUS,江淮,轿车,2023-08-31,180,2023-03-05,2022-09-06,3,0,0.8592592592592593,,,0.0,3,0,4.663333333333334,,,False,False,,,none,False
江淮A5 PLUS,江淮,轿车,2023-09-30,180,2023-04-04,2022-10-06,5,0,0.7466666666666668,,,0.0,5,0,4.654000000000001,,,False,False,,,none,False
江淮A5 PLUS,江淮,轿车,2023-10-31,180,2023-05-05,2022-11-06,5,0,0.7466666666666668,,,0.0,5,0,4.654000000000001,,,False,False,,,none,False
江淮A5 PLUS,江淮,轿车,2023-11-30,180,2023-06-04,2022-12-06,5,0,0.7466666666666668,,,0.0,5,0,4.654000000000001,,,False,False,,,none,False
江淮A5 PLUS,江淮,轿车,2023-12-31,180,2023-07-05,2023-01-06,7,0,0.6726190476190477,,,0.0,7,0,4.732857142857143,,,False,False,,,none,False
江淮A5 PLUS,江淮,轿车,2024-01-31,180,2023-08-05,2023-02-06,8,0,0.671875,,,0.0,8,0,4.73,,,False,False,,,none,False
江淮A5 PLUS,江淮,轿车,2024-02-29,180,2023-09-03,2023-03-07,5,3,0.5594444444444444,0.8592592592592593,-0.29981481481481487,0.0,5,3,4.7700000000000005,4.663333333333334,0.10666666666666647,False,False,,,none,False
江淮A5 PLUS,江淮,轿车,2024-03-31,180,2023-10-04,2023-04-07,4,5,0.6604166666666667,0.7466666666666668,-0.08625000000000016,0.0,4,5,4.8925,4.654000000000001,0.23849999999999927,False,False,,,none,False
江淮A5 PLUS,江淮,轿车,2024-04-30,180,2023-11-03,2023-05-07,4,5,0.6604166666666667,0.7466666666666668,-0.08625000000000016,0.0,4,5,4.8925,4.654000000000001,0.23849999999999927,False,False,,,none,False
江淮A5 PLUS,江淮,轿车,2024-05-31,180,2023-12-04,2023-06-07,4,5,0.6604166666666667,0.7466666666666668,-0.08625000000000016,0.0,4,5,4.8925,4.654000000000001,0.23849999999999927,False,False,,,none,False
江淮A5 PLUS,江淮,轿车,2024-06-30,180,2024-01-03,2023-07-07,2,7,0.8333333333333333,0.6726190476190477,0.1607142857142856,0.0,2,7,4.855,4.732857142857143,0.12214285714285733,False,False,,,none,False
江淮A5 PLUS,江淮,轿车,2024-07-31,180,2024-02-03,2023-08-07,1,8,1.0,0.671875,0.328125,0.0,1,8,5.0,4.73,0.2699999999999996,False,False,,,none,False
江淮A5 PLUS,江淮,轿车,2024-08-31,180,2024-03-05,2023-09-07,1,5,1.0,0.5594444444444444,0.4405555555555556,0.0,1,5,5.0,4.7700000000000005,0.22999999999999954,False,False,,,none,False
江淮A5 PLUS,江淮,轿车,2024-09-30,180,2024-04-04,2023-10-07,0,4,,0.6604166666666667,,,0,4,,4.8925,,False,False,,,none,False
江淮A5 PLUS,江淮,轿车,2024-10-31,180,2024-05-05,2023-11-07,0,4,,0.6604166666666667,,,0,4,,4.8925,,False,False,,,none,False
江淮A5 PLUS,江淮,轿车,2024-11-30,180,2024-06-04,2023-12-07,0,4,,0.6604166666666667,,,0,4,,4.8925,,False,False,,,none,False
江淮A5 PLUS,江淮,轿车,2024-12-31,180,2024-07-05,2024-01-07,0,2,,0.8333333333333333,,,0,2,,4.855,,False,False,,,none,False
江淮A5 PLUS,江淮,轿车,2025-01-31,180,2024-08-05,2024-02-07,0,1,,1.0,,,0,1,,5.0,,False,False,,,none,False
江淮A5 PLUS,江淮,轿车,2025-02-28,180,2024-09-02,2024-03-06,0,1,,1.0,,,0,1,,5.0,,False,False,,,none,False
江淮A5 PLUS,江淮,轿车,2026-05-31,180,2025-12-03,2025-06-06,1,0,0.75,,,0.0,1,0,4.43,,,False,False,,,none,False
江淮A5 PLUS,江淮,轿车,2026-06-30,180,2026-01-02,2025-07-06,1,0,0.75,,,0.0,1,0,4.43,,,False,False,,,none,False
江淮A5 PLUS,江淮,轿车,2026-07-31,180,2026-02-02,2025-08-06,1,0,0.75,,,0.0,1,0,4.43,,,False,False,,,none,False
江淮QX PHEV,江淮,SUV,2023-10-31,180,2023-05-05,2022-11-06,1,0,0.8888888888888888,,,0.0,1,0,4.71,,,False,False,,,none,False
江淮QX PHEV,江淮,SUV,2023-11-30,180,2023-06-04,2022-12-06,1,0,0.8888888888888888,,,0.0,1,0,4.71,,,False,False,,,none,False
江淮QX PHEV,江淮,SUV,2023-12-31,180,2023-07-05,2023-01-06,2,0,0.9444444444444444,,,0.0,2,0,4.855,,,False,False,,,none,False
