identity,review_id,review_id_key,series_name,publish_time,corpus_source,platform,content_source,content_len,rating_overall,legacy_available,prompt_version,requested_model,scored_at,text_global_polarity,label_source,manual_qa_status,deepseek_appearance_raw_polarity,deepseek_appearance_legacy_compatible,deepseek_appearance_api_mentioned,uniform_local_appearance_mentioned,deepseek_interior_raw_polarity,deepseek_interior_legacy_compatible,deepseek_interior_api_mentioned,uniform_local_interior_mentioned,deepseek_space_raw_polarity,deepseek_space_legacy_compatible,deepseek_space_api_mentioned,uniform_local_space_mentioned,deepseek_power_raw_polarity,deepseek_power_legacy_compatible,deepseek_power_api_mentioned,uniform_local_power_mentioned,deepseek_control_raw_polarity,deepseek_control_legacy_compatible,deepseek_control_api_mentioned,uniform_local_control_mentioned,deepseek_comfort_raw_polarity,deepseek_comfort_legacy_compatible,deepseek_comfort_api_mentioned,uniform_local_comfort_mentioned,deepseek_fuel_consumption_raw_polarity,deepseek_fuel_consumption_legacy_compatible,deepseek_fuel_consumption_api_mentioned,uniform_local_fuel_consumption_mentioned,deepseek_configuration_raw_polarity,deepseek_configuration_legacy_compatible,deepseek_configuration_api_mentioned,uniform_local_configuration_mentioned,deepseek_intelligence_raw_polarity,deepseek_intelligence_legacy_compatible,deepseek_intelligence_api_mentioned,uniform_local_intelligence_mentioned,deepseek_value_raw_polarity,deepseek_value_legacy_compatible,deepseek_value_api_mentioned,uniform_local_value_mentioned,content_sha256
dongchedi::7361215093222166553,7361215093222166553,7361215093222166553,宝马i3,2024-04-24 09:15:00,old_v1,dongchedi,,594,2.9,True,,,,-1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,0.0,0,,1,-1.0,-1,,1,0.0,0,,0,1.0,1,,1,-1.0,-1,,1,-1.0,-1,,1,-1.0,-1,,1,3b53205137f63a0e4ed4324fb04ee2068c6fbed6059e453aea10e14bcdc64c89
dongchedi::7373547763520262168,7373547763520262168,7373547763520262168,宝马i3,2024-05-27 13:34:00,old_v1,dongchedi,,458,4.3,True,,,,-1,legacy_deepseek_chat_2025,not_required,1.0,1,,0,0.0,0,,0,-1.0,-1,,1,1.0,1,,0,1.0,1,,0,1.0,1,,1,1.0,1,,1,0.0,0,,0,-1.0,-1,,1,1.0,1,,0,cd94874a2b5a7a981e84371d9e17b21367d47a133fa6197c742b8d1dafdcbe4d
dongchedi::7374772200970129433,7374772200970129433,7374772200970129433,宝马i3,2024-05-30 21:09:00,old_v1,dongchedi,,813,4.2,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,1.0,1,,1,0.0,0,,0,0.0,0,,0,1.0,1,,0,1.0,1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,1.0,1,,1,cffe68efd940e236e03b41ebec085d4eb7fbe75038936e7a0aebdc8930b83eb3
dongchedi::7380645466578358296,7380645466578358296,7380645466578358296,宝马i3,2024-06-15 16:34:00,old_v1,dongchedi,,770,4.6,True,,,,0,legacy_deepseek_chat_2025,not_required,1.0,1,,0,1.0,1,,1,-1.0,-1,,0,1.0,1,,1,1.0,1,,1,1.0,1,,1,-1.0,-1,,0,1.0,1,,0,0.0,0,,1,1.0,1,,1,70c274f886265648e1891add00046e6826f398afe295be0a59cc4d582213a9f4
dongchedi::7381000190854975550,7381000190854975550,7381000190854975550,宝马i3,2024-06-16 15:32:00,old_v1,dongchedi,,796,4.0,True,,,,-1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,1.0,1,,1,1.0,1,,0,0.0,0,,0,1.0,1,,1,0.0,0,,0,-1.0,-1,,1,1.0,1,,1,fa9cf1a3c2bae0768b8205e2d7a525c3d74447d1e8b082efbd24c4900db1fcb1
dongchedi::7384863663678574654,7384863663678574654,7384863663678574654,宝马i3,2024-06-27 01:22:00,old_v1,dongchedi,,548,3.9,True,,,,-1,legacy_deepseek_chat_2025,not_required,0.0,0,,1,0.0,0,,0,0.0,0,,1,1.0,1,,1,1.0,1,,1,1.0,1,,0,1.0,1,,1,-1.0,-1,,0,-1.0,-1,,1,0.0,0,,0,60570af65aa43a89e3cf29f3d0ea6e216941b0415d14483880c1f7f99fc51169
dongchedi::7392530033501294616,7392530033501294616,7392530033501294616,宝马i3,2024-07-17 17:12:00,old_v1,dongchedi,,674,3.8,True,,,,-1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,1.0,1,,1,0.0,0,,0,0.0,0,,1,1.0,1,,1,1.0,1,,1,-1.0,-1,,1,-1.0,-1,,1,1.0,1,,1,c42673cdb33a49d2a9358a7e047df9d931a9b4d9c1015da46dcea748242b282b
dongchedi::7393746014722609214,7393746014722609214,7393746014722609214,宝马i3,2024-07-21 00:21:00,old_v1,dongchedi,,450,4.1,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,1.0,1,,1,1.0,1,,1,1.0,1,,1,1.0,1,,1,1.0,1,,0,1.0,1,,1,1.0,1,,0,-1.0,-1,,1,1.0,1,,0,a7922bb799e26e7f516b20283b7ac010c95580f99bf7e9961871e43d5d73f8b1
dongchedi::7406730408492011544,7406730408492011544,7406730408492011544,宝马i3,2024-08-24 23:43:00,old_v1,dongchedi,,358,4.0,True,,,,-1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,1.0,1,,1,-1.0,-1,,0,1.0,1,,1,-1.0,-1,,1,-1.0,-1,,0,-1.0,-1,,1,4d547627cbf028f5e61bf4130c199c5f3f176d1a7a0dec1b226f87036dcc88a4
dongchedi::7424826180945072190,7424826180945072190,7424826180945072190,宝马i3,2024-10-12 18:05:00,old_v1,dongchedi,,361,4.1,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,0.0,0,,0,0.0,0,,1,0.0,0,,0,1.0,1,,1,0.0,0,,1,0.0,0,,1,1.0,1,,1,0.0,0,,0,1.0,1,,1,0f675c67c633de2a4021f8a57e44961d9315f78c96fd8b65aa37441309a1df62
dongchedi::7444361871144013849,7444361871144013849,7444361871144013849,宝马i3,2024-12-04 09:26:00,old_v1,dongchedi,,756,4.1,True,,,,-1,legacy_deepseek_chat_2025,not_required,-1.0,-1,,0,1.0,1,,1,1.0,1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,1,0.0,0,,1,-1.0,-1,,0,-1.0,-1,,1,-1.0,-1,,1,eaf818fe0bb1c0e289cbb69704db54f227426336da2de0f4682fbb50bb55e0d8
dongchedi::7456780950253359129,7456780950253359129,7456780950253359129,宝马i3,2025-01-06 20:53:00,old_v1,dongchedi,,373,4.3,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,1.0,1,,1,1.0,1,,1,0.0,0,,0,0.0,0,,1,1.0,1,,1,1.0,1,,1,1.0,1,,1,1.0,1,,1,0.0,0,,0,2a26ca22ef18805ccdfa867229c2d04514bd490ffbc672a56a4adce85fc3487e
dongchedi::7527850903362080793,7527850903362080793,7527850903362080793,宝马i3,2025-08-12 21:15:00,old_v1,dongchedi,,1162,4.3,True,,,,-1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,1,1.0,1,,1,1.0,1,,1,1.0,1,,1,1.0,1,,1,1.0,1,,1,-1.0,-1,,1,-1.0,-1,,1,1.0,1,,1,6d8e825d06b7cddf816d8fbfada7a774cf7c9a5d19627b10e04237d46df611e0
dongchedi::7563227705211097112,7563227705211097112,7563227705211097112,宝马i3,2025-10-20 17:06:00,old_v1,dongchedi,,87,4.1,True,,,,1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,0.0,0,,0,-1.0,-1,,1,0.0,0,,1,0.0,0,,1,6ae87332ccdcb7d0f3a525fbf7077c583b991b1aeabdb446a6ee16d9e6d1a43e
dongchedi::7567294786340671513,7567294786340671513,7567294786340671513,宝马i3,2025-10-31 16:10:00,old_v1,dongchedi,,61,2.1,True,,,,0,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,25f48b0ff01bef6e3cc8b802537f2b05ca948f78c13e72f921e9973920e48457
dongchedi::7587653530710724633,7587653530710724633,7587653530710724633,宝马i3,2025-12-25 12:50:00,old_v1,dongchedi,,64,3.7,True,,,,-1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,1.0,1,,1,0.0,0,,0,0.0,0,,1,0.0,0,,0,6b95ac7a1e775cd7ee99ae8a502613b4aa89cdbe591c4450a45662872e2e5e54
dongchedi::7595910655127851032,7595910655127851032,7595910655127851032,宝马i3,2026-01-16 19:00:00,old_v1,dongchedi,,32,5.0,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,1.0,1,,1,f27975b484506f5229b9c5819a5b54cf1733b415be0b4bcd93c7f484b832c8f1
dongchedi::7597738384391409726,7597738384391409726,7597738384391409726,宝马i3,2026-01-21 17:06:00,old_v1,dongchedi,,46,5.0,True,,,,1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,1.0,1,,1,f73e6009ca4ee17a2616ed05f5fe0272916401afd339f5be4f016839d785e2f6
dongchedi::7600780495906951193,7600780495906951193,7600780495906951193,宝马i3,2026-01-29 21:53:00,old_v1,dongchedi,,114,2.8,True,,,,1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,1.0,1,,1,0.0,0,,0,1.0,1,,1,0.0,0,,1,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,0.0,0,,0,4cd5bc9efabaa5439e7e128ca60770d7f39a0973ca5b6e8fe573576decbc0234
dongchedi::7612313395504631833,7612313395504631833,7612313395504631833,宝马i3,2026-03-01 23:46:00,old_v1,dongchedi,,436,3.4,True,,,,-1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,1,0.0,0,,0,1.0,1,,0,1.0,1,,1,-1.0,-1,,1,-1.0,-1,,1,1.0,1,,1,0.0,0,,0,1.0,1,,1,614cf07b5d9bcdf6c98b92b40563bc0a3ec20ecc11cda9b0fc0a9359338f6c6b
dongchedi::7618379509917569049,7618379509917569049,7618379509917569049,宝马i3,2026-03-18 08:03:00,old_v1,dongchedi,,118,1.4,True,,,,-1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,1,-1.0,-1,,1,0.0,0,,1,-1.0,-1,,0,-1.0,-1,,0,-1.0,-1,,0,42e1aa764dd1a2abf6c3a753a39929e747fcf9a905e47d978a470ff60c48323d
dongchedi::7618948314089197630,7618948314089197630,7618948314089197630,宝马i3,2026-03-19 20:51:00,old_v1,dongchedi,,53,4.1,True,,,,0,legacy_deepseek_chat_2025,not_required,-1.0,-1,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,1.0,1,,1,0.0,0,,0,0.0,0,,0,1.0,1,,1,-1.0,-1,,1,0.0,0,,0,71d78a193bd36f94c502a1a1d317379b60f565f57395f4c03885b95d5c24e828
dongchedi::7624057773080203288,7624057773080203288,7624057773080203288,宝马i3,2026-04-02 15:17:00,old_v1,dongchedi,,40,4.7,True,,,,-1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,1.0,1,,1,0.0,0,,0,0.0,0,,0,1.0,1,,1,0.0,0,,0,-1.0,-1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,576c7ba82e1e7ce55cf3dbec10ea6b0ae6b554c287df2a0b693d371a6ba5e91d
dongchedi::7625972233298513945,7625972233298513945,7625972233298513945,宝马i3,2026-04-07 19:07:00,old_v1,dongchedi,,113,2.4,True,,,,-1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,-1.0,-1,,1,-1.0,-1,,1,0.0,0,,0,0.0,0,,1,-1.0,-1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,1,252a000a94d9410af9523bec39f98229256e07957f77c700a8be7fb16a7290a1
dongchedi::7628495105917210686,7628495105917210686,7628495105917210686,宝马i3,2026-04-14 14:17:00,old_v1,dongchedi,,50,3.5,True,,,,1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,1.0,1,,0,1.0,1,,0,1.0,1,,1,0.0,0,,0,-1.0,-1,,1,1.0,1,,0,60fe21bdd06331b5675dcb40d6c295778450d5bb8e73fae052ec20a1c42baceb
dongchedi::7635119833406787646,7635119833406787646,7635119833406787646,宝马i3,2026-05-02 10:44:00,old_v1,dongchedi,,67,3.9,True,,,,-1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,0.0,0,,0,0.0,0,,0,-1.0,-1,,0,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,1.0,1,,1,ee0b01d8c9ae39aa6155ce2bd0e0ba9ecb920e11a5339d20ac8401e6afea58d9
dongchedi::7643321277125513278,7643321277125513278,7643321277125513278,宝马i3,2026-05-24 13:10:00,old_v1,dongchedi,,75,4.9,True,,,,0,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,1,0.0,0,,1,0.0,0,,0,1.0,1,,1,1.0,1,,1,1.0,1,,1,560cb2616fa073086720ffdc26fef30d1c99649bcce7faab8ea58892fc7cb018
dongchedi::7643691190486847512,7643691190486847512,7643691190486847512,宝马i3,2026-05-25 13:05:00,old_v1,dongchedi,,33,4.5,True,,,,1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,1.0,1,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,0.0,0,,0,b32339e54c232b046e3b3880a02fcff47628193a93980feea43e3b046daf8bc4
dongchedi::7646612639853858878,7646612639853858878,7646612639853858878,宝马i3,2026-06-02 10:02:00,old_v1,dongchedi,,37,4.7,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,2026-08-24T08:00:14.924317+00:00,1,compact_deepseek_v4_flash_2026,not_required,,0,False,0,,0,False,0,,0,False,0,,0,False,0,1.0,1,True,1,,0,False,0,-1.0,-1,True,0,,0,False,0,,0,False,0,,0,False,0,67bfb7a2b9061ee9c67298d0c53934797d4015e638c8088aea42c88b458bc46d
dongchedi::7646638770350985240,7646638770350985240,7646638770350985240,宝马i3,2026-06-02 11:50:00,old_v1,dongchedi,,113,4.3,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,2026-08-24T08:04:06.913097+00:00,1,compact_deepseek_v4_flash_2026,not_required,,0,False,0,,0,False,0,,0,False,1,1.0,1,True,1,1.0,1,True,1,,0,False,1,1.0,1,True,1,,0,False,1,-1.0,-1,True,1,1.0,1,True,1,a5c0763dd496bf91aa06f94a61865debb3caf0be29b28f07e74663d9ebaa1660
dongchedi::7330095738690474046,7330095738690474046,7330095738690474046,宝马i5,2024-01-31 11:15:00,old_v1,dongchedi,,555,4.1,True,,,,1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,1.0,1,,1,1.0,1,,1,1.0,1,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,1,1937e160feb0f35409a88e02036f45d03d645b2aada358ad4de5758c727d00f1
dongchedi::7332067422859448382,7332067422859448382,7332067422859448382,宝马i5,2024-02-05 18:46:00,old_v1,dongchedi,,988,4.1,True,,,,1,legacy_deepseek_chat_2025,not_required,-1.0,-1,,1,1.0,1,,1,1.0,1,,1,1.0,1,,1,1.0,1,,1,-1.0,-1,,1,0.0,0,,0,1.0,1,,1,0.0,0,,0,0.0,0,,1,5d7c478603b545df67a96ff6a2593187004c6b229082edd65c80638c7566fc06
dongchedi::7351929981150187545,7351929981150187545,7351929981150187545,宝马i5,2024-03-30 07:31:00,old_v1,dongchedi,,445,4.1,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,1.0,1,,1,-1.0,-1,,1,1.0,1,,1,1.0,1,,1,1.0,1,,0,1.0,1,,1,-1.0,-1,,1,1.0,1,,1,1.0,1,,1,432276da2ee55cd4cf4a2f0ea1464ce6ec0ad0866190431a2c0d88e923ae058f
dongchedi::7352835718684610584,7352835718684610584,7352835718684610584,宝马i5,2024-04-01 17:59:00,old_v1,dongchedi,,117,4.5,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,1.0,1,,1,1.0,1,,1,-1.0,-1,,1,1.0,1,,0,1.0,1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,4f48d2451a53226f6df8d818767b3708db61f7b80a953e4c9cca9b398dd173db
dongchedi::7364615231504404542,7364615231504404542,7364615231504404542,宝马i5,2024-05-03 12:15:00,old_v1,dongchedi,,881,4.1,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,0.0,0,,1,1.0,1,,1,0.0,0,,0,1.0,1,,1,1.0,1,,1,1.0,1,,1,0.0,0,,1,-1.0,-1,,1,0.0,0,,1,adb61c9e40413b3e5171998f401a4e44f93ecb05e27401dda349ad349404b0c7
dongchedi::7374755515361923096,7374755515361923096,7374755515361923096,宝马i5,2024-05-30 19:39:00,old_v1,dongchedi,,648,4.0,True,,,,1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,1.0,1,,1,0.0,0,,0,-1.0,-1,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,142c85a3eb28f1eb6797f57fa7d3e19d9ae15037a9c0f82df4dcf0589daa0f56
dongchedi::7380379775421911064,7380379775421911064,7380379775421911064,宝马i5,2024-06-14 23:22:00,old_v1,dongchedi,,784,4.0,True,,,,-1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,1,1.0,1,,1,1.0,1,,1,-1.0,-1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,-1.0,-1,,0,73b7896b6eb21cf1cd8e48d692dc2f214ca014a7b150bbb95ff14f2b38366f0a
dongchedi::7386925180162936894,7386925180162936894,7386925180162936894,宝马i5,2024-07-02 14:42:00,old_v1,dongchedi,,608,4.1,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,1.0,1,,1,1.0,1,,1,1.0,1,,1,1.0,1,,1,1.0,1,,1,0.0,0,,0,1.0,1,,0,1.0,1,,1,0.0,0,,0,6d8cd5032c79c8d55ed699fb45172642c505c4c0494926ea3bc58e4c85a715be
dongchedi::7388318246232936472,7388318246232936472,7388318246232936472,宝马i5,2024-07-06 09:13:00,old_v1,dongchedi,,170,4.6,True,,,,0,legacy_deepseek_chat_2025,not_required,1.0,1,,1,1.0,1,,1,1.0,1,,1,0.0,0,,0,1.0,1,,1,0.0,0,,1,1.0,1,,1,1.0,1,,1,-1.0,-1,,1,0.0,0,,0,8a0675849cb679701e2c0983017a4effda21cb8579f16b8d24594e209450366f
dongchedi::7389112861131296830,7389112861131296830,7389112861131296830,宝马i5,2024-07-08 12:43:00,old_v1,dongchedi,,1821,4.4,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,1.0,1,,1,1.0,1,,1,1.0,1,,1,1.0,1,,1,1.0,1,,0,0.0,0,,1,1.0,1,,1,1.0,1,,1,1.0,1,,1,603767cce0b257689458c139247fd9872843109108fe3e7df2c74c441f645d1b
dongchedi::7389177645616877592,7389177645616877592,7389177645616877592,宝马i5,2024-07-08 16:27:00,old_v1,dongchedi,,87,4.9,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,0.0,0,,0,0.0,0,,0,1.0,1,,1,1.0,1,,1,0.0,0,,0,0.0,0,,0,-1.0,-1,,0,-1.0,-1,,1,0.0,0,,0,32eb573d93a208cd2b0c349f910b5314003b4de7fbea88b09b18aade25adce11
dongchedi::7389653574940102680,7389653574940102680,7389653574940102680,宝马i5,2024-07-09 23:09:00,old_v1,dongchedi,,536,4.7,True,,,,-1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,1.0,1,,1,1.0,1,,1,0.0,0,,0,1.0,1,,1,1.0,1,,1,0.0,0,,0,1.0,1,,1,1.0,1,,0,1.0,1,,1,660d4c0461bae653715e8c46e2e36b23638059724cc7d5a6c9cac1e57c2c446a
dongchedi::7392244077355339838,7392244077355339838,7392244077355339838,宝马i5,2024-07-16 22:42:00,old_v1,dongchedi,,535,4.5,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,1.0,1,,1,1.0,1,,1,0.0,0,,0,1.0,1,,1,1.0,1,,1,1.0,1,,1,1.0,1,,1,-1.0,-1,,1,1.0,1,,1,c2aed1680978145597e408e50165484264b2a736178a194399f80fd24d8cf22f
dongchedi::7405089344274305048,7405089344274305048,7405089344274305048,宝马i5,2024-08-20 13:38:00,old_v1,dongchedi,,171,4.2,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,1.0,1,,1,1.0,1,,1,1.0,1,,1,1.0,1,,1,0.0,0,,0,1.0,1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,6ad31e4568b3e3984dd82711f4eaa31345a82c7bc4dc843e7f612a0a70e1e2cb
dongchedi::7405913580647764030,7405913580647764030,7405913580647764030,宝马i5,2024-08-22 18:47:00,old_v1,dongchedi,,132,4.9,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,1.0,1,,1,0.0,0,,0,1.0,1,,0,1.0,1,,0,0.0,0,,0,1.0,1,,1,1.0,1,,0,1.0,1,,0,0.0,0,,0,eba50bc81e7f59047002575a9fceeed741ab1b290adfa8240329a2dc9884dfe5
dongchedi::7407693122131480601,7407693122131480601,7407693122131480601,宝马i5,2024-08-27 13:52:00,old_v1,dongchedi,,282,3.5,True,,,,-1,legacy_deepseek_chat_2025,not_required,-1.0,-1,,1,1.0,1,,1,0.0,0,,0,0.0,0,,0,1.0,1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,1.0,1,,1,7af89dd449410babf96bbdd0a5eaaab177b80ec1c77a2840babca14de21bbdca
dongchedi::7422230483523604504,7422230483523604504,7422230483523604504,宝马i5,2024-10-05 18:05:00,old_v1,dongchedi,,130,4.7,True,,,,0,legacy_deepseek_chat_2025,not_required,-1.0,-1,,1,0.0,0,,0,-1.0,-1,,1,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,3a0b23f25b2898c66d32a73681750b8d4c8e73209fd8c00baf3751203170f5d7
dongchedi::7423688241968074777,7423688241968074777,7423688241968074777,宝马i5,2024-10-09 16:21:00,old_v1,dongchedi,,72,4.1,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,1.0,1,,1,0.0,0,,0,0.0,0,,0,1.0,1,,1,-1.0,-1,,1,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,0.0,0,,0,143431cc8e807af63c3d9eaa1e9f8e16e664d07fa3ceefc5c31a7da055aff9e5
dongchedi::7431462725496098841,7431462725496098841,7431462725496098841,宝马i5,2024-10-30 15:10:00,old_v1,dongchedi,,37,4.2,True,,,,0,legacy_deepseek_chat_2025,not_required,1.0,1,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,-1.0,-1,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,eb85209783029a2e3158393b7d96f2aeee0dac1991c4c3adf0c4084631b3c635
dongchedi::7432939924568936472,7432939924568936472,7432939924568936472,宝马i5,2024-11-03 14:43:00,old_v1,dongchedi,,73,4.6,True,,,,1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,1.0,1,,1,0.0,0,,0,0.0,0,,0,1.0,1,,1,1.0,1,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,7f3694739b4fe0d0584ddf30ce80412dc78c11454ad2db3c1555fb0fa98d331e
dongchedi::7436759118662094873,7436759118662094873,7436759118662094873,宝马i5,2024-11-13 22:06:00,old_v1,dongchedi,,126,4.4,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,0,1.0,1,,1,-1.0,-1,,1,0.0,0,,0,1.0,1,,1,1.0,1,,1,0.0,0,,0,-1.0,-1,,1,0.0,0,,1,0.0,0,,0,400d699618226c1eebc783e9db8fe719d5d6c93fbb48e5ac9a99975bb84f0365
dongchedi::7451766239606607896,7451766239606607896,7451766239606607896,宝马i5,2024-12-24 08:25:00,old_v1,dongchedi,,384,4.1,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,1.0,1,,1,0.0,0,,0,-1.0,-1,,1,1.0,1,,0,1.0,1,,0,1.0,1,,1,1.0,1,,1,1.0,1,,1,1.0,1,,1,a9af12636c12db3ff57e81f62e272d2b18e2ff36c01b5bbbf88a441d3f9b04ab
dongchedi::7460714866395844670,7460714866395844670,7460714866395844670,宝马i5,2025-01-17 11:04:00,old_v1,dongchedi,,101,4.5,True,,,,1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,0.0,0,,0,d1308632ae831da198d6ac8d332cb5f120d711149d2dcde5baba43f9c8cd8877
dongchedi::7470185026366230552,7470185026366230552,7470185026366230552,宝马i5,2025-02-11 23:33:00,old_v1,dongchedi,,87,4.7,True,,,,0,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,1.0,1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,2813de0d419589d7f8243b7ef180cc4fe5775d1bd3f1853214bfcead7f1a52b3
dongchedi::7493328912617852990,7493328912617852990,7493328912617852990,宝马i5,2025-04-15 08:27:00,old_v1,dongchedi,,80,3.2,True,,,,-1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,1.0,1,,1,0.0,0,,0,-1.0,-1,,1,0.0,0,,1,-1.0,-1,,1,-1.0,-1,,1,0.0,0,,0,d91f9d77e3e817af6e4ebdded6a43849bed13d7e03575ef88eadb51f78dd3d6c
dongchedi::7511937082332287000,7511937082332287000,7511937082332287000,宝马i5,2025-06-04 11:52:00,old_v1,dongchedi,,43,4.2,True,,,,1,legacy_deepseek_chat_2025,not_required,-1.0,-1,,1,1.0,1,,1,0.0,0,,0,1.0,1,,1,1.0,1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,e33202ec06f3d0c055688d5e7bdf5b6164e2732a8a7f40f19232b5f058f5e0c6
dongchedi::7530487255631155262,7530487255631155262,7530487255631155262,宝马i5,2025-07-24 11:36:00,old_v1,dongchedi,,34,3.6,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,0.0,0,,0,0.0,0,,0,1.0,1,,1,1.0,1,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,0.0,0,,0,adcc97cd2e3c45f2c6bb416adb335f2e6940949bbdd77334fae2c6869c6c92e4
