series_name,date,split
本田CR-V,2025-06-01,train
本田CR-V,2025-07-01,val
本田CR-V,2025-08-01,val
本田CR-V,2025-09-01,val
本田CR-V,2025-10-01,val
本田CR-V,2025-11-01,val
本田CR-V,2025-12-01,val
本田CR-V,2026-01-01,test
本田CR-V,2026-02-01,test
本田CR-V,2026-03-01,test
本田CR-V,2026-04-01,test
本田CR-V,2026-05-01,test
本田CR-V,2026-06-01,test
本田HR-V,2022-01-01,train
本田HR-V,2022-02-01,train
本田HR-V,2022-03-01,train
本田HR-V,2022-04-01,train
本田HR-V,2022-05-01,train
本田HR-V,2022-06-01,train
本田HR-V,2022-07-01,train
本田HR-V,2022-08-01,train
本田HR-V,2022-09-01,train
本田HR-V,2022-10-01,train
本田HR-V,2022-11-01,train
本田HR-V,2022-12-01,train
本田HR-V,2023-01-01,train
本田HR-V,2023-02-01,train
本田HR-V,2023-03-01,train
本田HR-V,2023-04-01,train
本田HR-V,2023-05-01,train
本田HR-V,2023-06-01,train
本田HR-V,2023-07-01,train
本田HR-V,2023-08-01,train
本田HR-V,2023-09-01,train
本田HR-V,2023-10-01,train
本田HR-V,2023-11-01,train
本田HR-V,2023-12-01,train
本田HR-V,2024-01-01,train
本田HR-V,2024-02-01,train
本田HR-V,2024-03-01,train
本田HR-V,2024-04-01,train
本田HR-V,2024-05-01,train
本田HR-V,2024-06-01,train
本田HR-V,2024-07-01,train
本田HR-V,2024-08-01,train
本田HR-V,2024-09-01,train
本田HR-V,2024-10-01,train
本田HR-V,2024-11-01,train
本田HR-V,2024-12-01,train
本田HR-V,2025-01-01,train
本田HR-V,2025-02-01,train
本田HR-V,2025-03-01,train
本田HR-V,2025-04-01,train
本田HR-V,2025-05-01,train
本田HR-V,2025-06-01,train
本田HR-V,2025-07-01,val
本田HR-V,2025-08-01,val
本田HR-V,2025-09-01,val
本田HR-V,2025-10-01,val
本田HR-V,2025-11-01,val
本田HR-V,2025-12-01,val
本田HR-V,2026-01-01,test
本田HR-V,2026-02-01,test
本田HR-V,2026-03-01,test
本田HR-V,2026-04-01,test
本田HR-V,2026-05-01,test
本田HR-V,2026-06-01,test
本田UR-V,2022-01-01,train
本田UR-V,2022-02-01,train
本田UR-V,2022-03-01,train
本田UR-V,2022-04-01,train
本田UR-V,2022-05-01,train
本田UR-V,2022-06-01,train
本田UR-V,2022-07-01,train
本田UR-V,2022-08-01,train
本田UR-V,2022-09-01,train
本田UR-V,2022-10-01,train
本田UR-V,2022-11-01,train
本田UR-V,2022-12-01,train
本田UR-V,2023-01-01,train
本田UR-V,2023-02-01,train
本田UR-V,2023-03-01,train
本田UR-V,2023-04-01,train
本田UR-V,2023-05-01,train
本田UR-V,2023-06-01,train
本田UR-V,2023-07-01,train
本田UR-V,2023-08-01,train
本田UR-V,2023-09-01,train
本田UR-V,2023-10-01,train
本田UR-V,2023-11-01,train
本田UR-V,2023-12-01,train
本田UR-V,2024-01-01,train
本田UR-V,2024-02-01,train
本田UR-V,2024-03-01,train
本田UR-V,2024-04-01,train
本田UR-V,2024-05-01,train
本田UR-V,2024-06-01,train
本田UR-V,2024-07-01,train
本田UR-V,2024-08-01,train
本田UR-V,2024-09-01,train
本田UR-V,2024-10-01,train
本田UR-V,2024-11-01,train
本田UR-V,2024-12-01,train
本田UR-V,2025-01-01,train
本田UR-V,2025-02-01,train
本田UR-V,2025-03-01,train
本田UR-V,2025-04-01,train
本田UR-V,2025-05-01,train
本田UR-V,2025-06-01,train
本田UR-V,2025-07-01,val
本田UR-V,2025-08-01,val
本田UR-V,2025-09-01,val
本田UR-V,2025-10-01,val
本田UR-V,2025-11-01,val
本田UR-V,2025-12-01,val
本田UR-V,2026-01-01,test
本田UR-V,2026-02-01,test
本田UR-V,2026-03-01,test
本田UR-V,2026-04-01,test
本田UR-V,2026-05-01,test
本田UR-V,2026-06-01,test
本田XR-V,2022-01-01,train
本田XR-V,2022-02-01,train
本田XR-V,2022-03-01,train
本田XR-V,2022-04-01,train
本田XR-V,2022-05-01,train
本田XR-V,2022-06-01,train
本田XR-V,2022-07-01,train
本田XR-V,2022-08-01,train
本田XR-V,2022-09-01,train
本田XR-V,2022-10-01,train
本田XR-V,2022-11-01,train
本田XR-V,2022-12-01,train
本田XR-V,2023-01-01,train
本田XR-V,2023-02-01,train
本田XR-V,2023-03-01,train
本田XR-V,2023-04-01,train
本田XR-V,2023-05-01,train
本田XR-V,2023-06-01,train
本田XR-V,2023-07-01,train
本田XR-V,2023-08-01,train
本田XR-V,2023-09-01,train
本田XR-V,2023-10-01,train
本田XR-V,2023-11-01,train
本田XR-V,2023-12-01,train
本田XR-V,2024-01-01,train
本田XR-V,2024-02-01,train
本田XR-V,2024-03-01,train
本田XR-V,2024-04-01,train
本田XR-V,2024-05-01,train
本田XR-V,2024-06-01,train
本田XR-V,2024-07-01,train
本田XR-V,2024-08-01,train
本田XR-V,2024-09-01,train
本田XR-V,2024-10-01,train
本田XR-V,2024-11-01,train
本田XR-V,2024-12-01,train
本田XR-V,2025-01-01,train
本田XR-V,2025-02-01,train
本田XR-V,2025-03-01,train
本田XR-V,2025-04-01,train
本田XR-V,2025-05-01,train
本田XR-V,2025-06-01,train
本田XR-V,2025-07-01,val
本田XR-V,2025-08-01,val
本田XR-V,2025-09-01,val
本田XR-V,2025-10-01,val
本田XR-V,2025-11-01,val
本田XR-V,2025-12-01,val
本田XR-V,2026-01-01,test
本田XR-V,2026-02-01,test
本田XR-V,2026-03-01,test
本田XR-V,2026-04-01,test
本田XR-V,2026-05-01,test
本田XR-V,2026-06-01,test
极氪001,2022-01-01,train
极氪001,2022-02-01,train
极氪001,2022-03-01,train
极氪001,2022-04-01,train
极氪001,2022-05-01,train
极氪001,2022-06-01,train
极氪001,2022-07-01,train
极氪001,2022-08-01,train
极氪001,2022-09-01,train
极氪001,2022-10-01,train
极氪001,2022-11-01,train
极氪001,2022-12-01,train
极氪001,2023-01-01,train
极氪001,2023-02-01,train
极氪001,2023-03-01,train
极氪001,2023-04-01,train
极氪001,2023-05-01,train
极氪001,2023-06-01,train
极氪001,2023-07-01,train
极氪001,2023-08-01,train
极氪001,2023-09-01,train
极氪001,2023-10-01,train
极氪001,2023-11-01,train
极氪001,2023-12-01,train
极氪001,2024-01-01,train
极氪001,2024-02-01,train
极氪001,2024-03-01,train
极氪001,2024-04-01,train
极氪001,2024-05-01,train
极氪001,2024-06-01,train
极氪001,2024-07-01,train
极氪001,2024-08-01,train
极氪001,2024-09-01,train
极氪001,2024-10-01,train
极氪001,2024-11-01,train
极氪001,2024-12-01,train
极氪001,2025-01-01,train
极氪001,2025-02-01,train
极氪001,2025-03-01,train
极氪001,2025-04-01,train
极氪001,2025-05-01,train
极氪001,2025-06-01,train
极氪001,2025-07-01,val
极氪001,2025-08-01,val
极氪001,2025-09-01,val
极氪001,2025-10-01,val
极氪001,2025-11-01,val
极氪001,2025-12-01,val
极氪001,2026-01-01,test
极氪001,2026-02-01,test
极氪001,2026-03-01,test
极氪001,2026-04-01,test
极氪001,2026-05-01,test
极氪001,2026-06-01,test
极氪009,2022-01-01,train
极氪009,2022-02-01,train
极氪009,2022-03-01,train
极氪009,2022-04-01,train
极氪009,2022-05-01,train
极氪009,2022-06-01,train
极氪009,2022-07-01,train
极氪009,2022-08-01,train
极氪009,2022-09-01,train
极氪009,2022-10-01,train
极氪009,2022-11-01,train
极氪009,2022-12-01,train
极氪009,2023-01-01,train
极氪009,2023-02-01,train
极氪009,2023-03-01,train
极氪009,2023-04-01,train
极氪009,2023-05-01,train
极氪009,2023-06-01,train
极氪009,2023-07-01,train
极氪009,2023-08-01,train
极氪009,2023-09-01,train
极氪009,2023-10-01,train
极氪009,2023-11-01,train
极氪009,2023-12-01,train
极氪009,2024-01-01,train
极氪009,2024-02-01,train
极氪009,2024-03-01,train
极氪009,2024-04-01,train
极氪009,2024-05-01,train
极氪009,2024-06-01,train
极氪009,2024-07-01,train
极氪009,2024-08-01,train
极氪009,2024-09-01,train
极氪009,2024-10-01,train
极氪009,2024-11-01,train
极氪009,2024-12-01,train
极氪009,2025-01-01,train
极氪009,2025-02-01,train
极氪009,2025-03-01,train
极氪009,2025-04-01,train
极氪009,2025-05-01,train
极氪009,2025-06-01,train
极氪009,2025-07-01,val
极氪009,2025-08-01,val
极氪009,2025-09-01,val
极氪009,2025-10-01,val
极氪009,2025-11-01,val
极氪009,2025-12-01,val
极氪009,2026-01-01,test
极氪009,2026-02-01,test
极氪009,2026-03-01,test
极氪009,2026-04-01,test
极氪009,2026-05-01,test
极氪009,2026-06-01,test
极狐 阿尔法S5,2022-01-01,train
极狐 阿尔法S5,2022-02-01,train
极狐 阿尔法S5,2022-03-01,train
极狐 阿尔法S5,2022-04-01,train
极狐 阿尔法S5,2022-05-01,train
极狐 阿尔法S5,2022-06-01,train
极狐 阿尔法S5,2022-07-01,train
极狐 阿尔法S5,2022-08-01,train
极狐 阿尔法S5,2022-09-01,train
极狐 阿尔法S5,2022-10-01,train
极狐 阿尔法S5,2022-11-01,train
极狐 阿尔法S5,2022-12-01,train
极狐 阿尔法S5,2023-01-01,train
极狐 阿尔法S5,2023-02-01,train
极狐 阿尔法S5,2023-03-01,train
极狐 阿尔法S5,2023-04-01,train
极狐 阿尔法S5,2023-05-01,train
极狐 阿尔法S5,2023-06-01,train
极狐 阿尔法S5,2023-07-01,train
极狐 阿尔法S5,2023-08-01,train
极狐 阿尔法S5,2023-09-01,train
极狐 阿尔法S5,2023-10-01,train
极狐 阿尔法S5,2023-11-01,train
极狐 阿尔法S5,2023-12-01,train
极狐 阿尔法S5,2024-01-01,train
极狐 阿尔法S5,2024-02-01,train
极狐 阿尔法S5,2024-03-01,train
极狐 阿尔法S5,2024-04-01,train
极狐 阿尔法S5,2024-05-01,train
极狐 阿尔法S5,2024-06-01,train
极狐 阿尔法S5,2024-07-01,train
极狐 阿尔法S5,2024-08-01,train
极狐 阿尔法S5,2024-09-01,train
极狐 阿尔法S5,2024-10-01,train
极狐 阿尔法S5,2024-11-01,train
极狐 阿尔法S5,2024-12-01,train
极狐 阿尔法S5,2025-01-01,train
极狐 阿尔法S5,2025-02-01,train
极狐 阿尔法S5,2025-03-01,train
极狐 阿尔法S5,2025-04-01,train
极狐 阿尔法S5,2025-05-01,train
极狐 阿尔法S5,2025-06-01,train
极狐 阿尔法S5,2025-07-01,val
极狐 阿尔法S5,2025-08-01,val
极狐 阿尔法S5,2025-09-01,val
极狐 阿尔法S5,2025-10-01,val
极狐 阿尔法S5,2025-11-01,val
极狐 阿尔法S5,2025-12-01,val
极狐 阿尔法S5,2026-01-01,test
极狐 阿尔法S5,2026-02-01,test
极狐 阿尔法S5,2026-03-01,test
极狐 阿尔法S5,2026-04-01,test
极狐 阿尔法S5,2026-05-01,test
极狐 阿尔法S5,2026-06-01,test
极狐考拉,2022-01-01,train
极狐考拉,2022-02-01,train
极狐考拉,2022-03-01,train
极狐考拉,2022-04-01,train
极狐考拉,2022-05-01,train
极狐考拉,2022-06-01,train
极狐考拉,2022-07-01,train
极狐考拉,2022-08-01,train
极狐考拉,2022-09-01,train
极狐考拉,2022-10-01,train
极狐考拉,2022-11-01,train
极狐考拉,2022-12-01,train
极狐考拉,2023-01-01,train
极狐考拉,2023-02-01,train
极狐考拉,2023-03-01,train
极狐考拉,2023-04-01,train
极狐考拉,2023-05-01,train
极狐考拉,2023-06-01,train
极狐考拉,2023-07-01,train
极狐考拉,2023-08-01,train
极狐考拉,2023-09-01,train
极狐考拉,2023-10-01,train
极狐考拉,2023-11-01,train
极狐考拉,2023-12-01,train
极狐考拉,2024-01-01,train
极狐考拉,2024-02-01,train
极狐考拉,2024-03-01,train
极狐考拉,2024-04-01,train
极狐考拉,2024-05-01,train
极狐考拉,2024-06-01,train
极狐考拉,2024-07-01,train
极狐考拉,2024-08-01,train
极狐考拉,2024-09-01,train
极狐考拉,2024-10-01,train
极狐考拉,2024-11-01,train
极狐考拉,2024-12-01,train
极狐考拉,2025-01-01,train
极狐考拉,2025-02-01,train
极狐考拉,2025-03-01,train
极狐考拉,2025-04-01,train
极狐考拉,2025-05-01,train
极狐考拉,2025-06-01,train
极狐考拉,2025-07-01,val
极狐考拉,2025-08-01,val
极狐考拉,2025-09-01,val
极狐考拉,2025-10-01,val
极狐考拉,2025-11-01,val
极狐考拉,2025-12-01,val
极狐考拉,2026-01-01,test
极狐考拉,2026-02-01,test
极狐考拉,2026-03-01,test
极狐考拉,2026-04-01,test
极狐考拉,2026-05-01,test
极狐考拉,2026-06-01,test
林肯Z,2022-01-01,train
林肯Z,2022-02-01,train
林肯Z,2022-03-01,train
林肯Z,2022-04-01,train
林肯Z,2022-05-01,train
林肯Z,2022-06-01,train
林肯Z,2022-07-01,train
林肯Z,2022-08-01,train
林肯Z,2022-09-01,train
林肯Z,2022-10-01,train
林肯Z,2022-11-01,train
林肯Z,2022-12-01,train
林肯Z,2023-01-01,train
林肯Z,2023-02-01,train
林肯Z,2023-03-01,train
林肯Z,2023-04-01,train
林肯Z,2023-05-01,train
林肯Z,2023-06-01,train
林肯Z,2023-07-01,train
林肯Z,2023-08-01,train
林肯Z,2023-09-01,train
林肯Z,2023-10-01,train
林肯Z,2023-11-01,train
林肯Z,2023-12-01,train
林肯Z,2024-01-01,train
林肯Z,2024-02-01,train
林肯Z,2024-03-01,train
林肯Z,2024-04-01,train
林肯Z,2024-05-01,train
林肯Z,2024-06-01,train
林肯Z,2024-07-01,train
林肯Z,2024-08-01,train
林肯Z,2024-09-01,train
林肯Z,2024-10-01,train
林肯Z,2024-11-01,train
林肯Z,2024-12-01,train
林肯Z,2025-01-01,train
林肯Z,2025-02-01,train
林肯Z,2025-03-01,train
林肯Z,2025-04-01,train
林肯Z,2025-05-01,train
林肯Z,2025-06-01,train
林肯Z,2025-07-01,val
林肯Z,2025-08-01,val
林肯Z,2025-09-01,val
林肯Z,2025-10-01,val
林肯Z,2025-11-01,val
林肯Z,2025-12-01,val
林肯Z,2026-01-01,test
林肯Z,2026-02-01,test
林肯Z,2026-03-01,test
林肯Z,2026-04-01,test
林肯Z,2026-05-01,test
林肯Z,2026-06-01,test
枫叶60s,2022-01-01,train
枫叶60s,2022-02-01,train
枫叶60s,2022-03-01,train
枫叶60s,2022-04-01,train
枫叶60s,2022-05-01,train
枫叶60s,2022-06-01,train
枫叶60s,2022-07-01,train
枫叶60s,2022-08-01,train
枫叶60s,2022-09-01,train
枫叶60s,2022-10-01,train
枫叶60s,2022-11-01,train
枫叶60s,2022-12-01,train
枫叶60s,2023-01-01,train
枫叶60s,2023-02-01,train
枫叶60s,2023-03-01,train
枫叶60s,2023-04-01,train
枫叶60s,2023-05-01,train
枫叶60s,2023-06-01,train
枫叶60s,2023-07-01,train
枫叶60s,2023-08-01,train
枫叶60s,2023-09-01,train
枫叶60s,2023-10-01,train
枫叶60s,2023-11-01,train
枫叶60s,2023-12-01,train
枫叶60s,2024-01-01,train
枫叶60s,2024-02-01,train
枫叶60s,2024-03-01,train
枫叶60s,2024-04-01,train
枫叶60s,2024-05-01,train
枫叶60s,2024-06-01,train
枫叶60s,2024-07-01,train
枫叶60s,2024-08-01,train
枫叶60s,2024-09-01,train
枫叶60s,2024-10-01,train
枫叶60s,2024-11-01,train
枫叶60s,2024-12-01,train
枫叶60s,2025-01-01,train
枫叶60s,2025-02-01,train
枫叶60s,2025-03-01,train
枫叶60s,2025-04-01,train
枫叶60s,2025-05-01,train
枫叶60s,2025-06-01,train
枫叶60s,2025-07-01,val
枫叶60s,2025-08-01,val
枫叶60s,2025-09-01,val
枫叶60s,2025-10-01,val
枫叶60s,2025-11-01,val
枫叶60s,2025-12-01,val
枫叶60s,2026-01-01,test
枫叶60s,2026-02-01,test
枫叶60s,2026-03-01,test
枫叶60s,2026-04-01,test
枫叶60s,2026-05-01,test
枫叶60s,2026-06-01,test
标致4008,2022-01-01,train
标致4008,2022-02-01,train
标致4008,2022-03-01,train
标致4008,2022-04-01,train
标致4008,2022-05-01,train
标致4008,2022-06-01,train
标致4008,2022-07-01,train
标致4008,2022-08-01,train
标致4008,2022-09-01,train
标致4008,2022-10-01,train
标致4008,2022-11-01,train
标致4008,2022-12-01,train
标致4008,2023-01-01,train
标致4008,2023-02-01,train
标致4008,2023-03-01,train
标致4008,2023-04-01,train
标致4008,2023-05-01,train
标致4008,2023-06-01,train
标致4008,2023-07-01,train
标致4008,2023-08-01,train
标致4008,2023-09-01,train
标致4008,2023-10-01,train
标致4008,2023-11-01,train
标致4008,2023-12-01,train
标致4008,2024-01-01,train
标致4008,2024-02-01,train
标致4008,2024-03-01,train
标致4008,2024-04-01,train
标致4008,2024-05-01,train
标致4008,2024-06-01,train
标致4008,2024-07-01,train
标致4008,2024-08-01,train
标致4008,2024-09-01,train
标致4008,2024-10-01,train
标致4008,2024-11-01,train
标致4008,2024-12-01,train
标致4008,2025-01-01,train
标致4008,2025-02-01,train
标致4008,2025-03-01,train
标致4008,2025-04-01,train
标致4008,2025-05-01,train
标致4008,2025-06-01,train
标致4008,2025-07-01,val
标致4008,2025-08-01,val
标致4008,2025-09-01,val
标致4008,2025-10-01,val
标致4008,2025-11-01,val
标致4008,2025-12-01,val
标致4008,2026-01-01,test
标致4008,2026-02-01,test
标致4008,2026-03-01,test
标致4008,2026-04-01,test
标致4008,2026-05-01,test
标致4008,2026-06-01,test
标致408,2022-01-01,train
标致408,2022-02-01,train
标致408,2022-03-01,train
标致408,2022-04-01,train
标致408,2022-05-01,train
标致408,2022-06-01,train
标致408,2022-07-01,train
标致408,2022-08-01,train
标致408,2022-09-01,train
标致408,2022-10-01,train
标致408,2022-11-01,train
标致408,2022-12-01,train
标致408,2023-01-01,train
标致408,2023-02-01,train
标致408,2023-03-01,train
标致408,2023-04-01,train
标致408,2023-05-01,train
标致408,2023-06-01,train
标致408,2023-07-01,train
标致408,2023-08-01,train
标致408,2023-09-01,train
标致408,2023-10-01,train
标致408,2023-11-01,train
标致408,2023-12-01,train
标致408,2024-01-01,train
标致408,2024-02-01,train
标致408,2024-03-01,train
标致408,2024-04-01,train
标致408,2024-05-01,train
标致408,2024-06-01,train
标致408,2024-07-01,train
标致408,2024-08-01,train
标致408,2024-09-01,train
标致408,2024-10-01,train
标致408,2024-11-01,train
标致408,2024-12-01,train
标致408,2025-01-01,train
标致408,2025-02-01,train
标致408,2025-03-01,train
标致408,2025-04-01,train
标致408,2025-05-01,train
标致408,2025-06-01,train
标致408,2025-07-01,val
标致408,2025-08-01,val
标致408,2025-09-01,val
标致408,2025-10-01,val
标致408,2025-11-01,val
标致408,2025-12-01,val
标致408,2026-01-01,test
标致408,2026-02-01,test
标致408,2026-03-01,test
标致408,2026-04-01,test
标致408,2026-05-01,test
标致408,2026-06-01,test
标致408X,2022-01-01,train
标致408X,2022-02-01,train
标致408X,2022-03-01,train
标致408X,2022-04-01,train
标致408X,2022-05-01,train
标致408X,2022-06-01,train
标致408X,2022-07-01,train
标致408X,2022-08-01,train
标致408X,2022-09-01,train
标致408X,2022-10-01,train
标致408X,2022-11-01,train
标致408X,2022-12-01,train
标致408X,2023-01-01,train
标致408X,2023-02-01,train
标致408X,2023-03-01,train
标致408X,2023-04-01,train
标致408X,2023-05-01,train
标致408X,2023-06-01,train
标致408X,2023-07-01,train
标致408X,2023-08-01,train
标致408X,2023-09-01,train
标致408X,2023-10-01,train
标致408X,2023-11-01,train
标致408X,2023-12-01,train
标致408X,2024-01-01,train
标致408X,2024-02-01,train
标致408X,2024-03-01,train
标致408X,2024-04-01,train
标致408X,2024-05-01,train
标致408X,2024-06-01,train
标致408X,2024-07-01,train
标致408X,2024-08-01,train
标致408X,2024-09-01,train
标致408X,2024-10-01,train
标致408X,2024-11-01,train
标致408X,2024-12-01,train
标致408X,2025-01-01,train
标致408X,2025-02-01,train
标致408X,2025-03-01,train
标致408X,2025-04-01,train
标致408X,2025-05-01,train
标致408X,2025-06-01,train
标致408X,2025-07-01,val
标致408X,2025-08-01,val
标致408X,2025-09-01,val
标致408X,2025-10-01,val
标致408X,2025-11-01,val
标致408X,2025-12-01,val
标致408X,2026-01-01,test
标致408X,2026-02-01,test
标致408X,2026-03-01,test
标致408X,2026-04-01,test
标致408X,2026-05-01,test
标致408X,2026-06-01,test
标致5008,2022-01-01,train
标致5008,2022-02-01,train
标致5008,2022-03-01,train
标致5008,2022-04-01,train
标致5008,2022-05-01,train
标致5008,2022-06-01,train
标致5008,2022-07-01,train
标致5008,2022-08-01,train
标致5008,2022-09-01,train
标致5008,2022-10-01,train
标致5008,2022-11-01,train
标致5008,2022-12-01,train
标致5008,2023-01-01,train
标致5008,2023-02-01,train
标致5008,2023-03-01,train
标致5008,2023-04-01,train
标致5008,2023-05-01,train
标致5008,2023-06-01,train
标致5008,2023-07-01,train
标致5008,2023-08-01,train
标致5008,2023-09-01,train
标致5008,2023-10-01,train
标致5008,2023-11-01,train
标致5008,2023-12-01,train
标致5008,2024-01-01,train
标致5008,2024-02-01,train
标致5008,2024-03-01,train
标致5008,2024-04-01,train
标致5008,2024-05-01,train
标致5008,2024-06-01,train
标致5008,2024-07-01,train
标致5008,2024-08-01,train
标致5008,2024-09-01,train
标致5008,2024-10-01,train
标致5008,2024-11-01,train
标致5008,2024-12-01,train
标致5008,2025-01-01,train
标致5008,2025-02-01,train
标致5008,2025-03-01,train
标致5008,2025-04-01,train
标致5008,2025-05-01,train
标致5008,2025-06-01,train
标致5008,2025-07-01,val
标致5008,2025-08-01,val
标致5008,2025-09-01,val
标致5008,2025-10-01,val
标致5008,2025-11-01,val
标致5008,2025-12-01,val
标致5008,2026-01-01,test
标致5008,2026-02-01,test
标致5008,2026-03-01,test
标致5008,2026-04-01,test
